1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
1991,,,,,,,,11063,,,,,,,,15320,,,,,,,6658,,14749,,,,,,,,,,12573,,12187,,2749,3079,,,,,,11125,,,,,11929,14937,15492,,,,7554,,,,,,15568,,,,,,12125,,,,7769,,,,,,,,,,6141,,,5181,,,,,,,,
1992,,,,,,,,11064,,,,,,,,15321,,,,,,,6659,,14750,,,,,,,,,,12574,,12188,,2750,3080,,,,,,11126,,,,,11930,14938,15493,,,,7555,,,,,,15569,,,,,,12126,,,,7770,,,,,,,,,,6142,,,5182,,,,,,,,
1993,,,,,,,,11065,,,,,,,,15341,,,,,,,6660,,14773,,,,,,,,,,12575,,12189,,2751,3101,,,,,,11127,,,,,11951,14939,15494,,,,7556,,,,,,15570,,,,,,12127,,,,7771,,,,,,,,,,6143,,,5183,,,,,,,,
2010,,,,,,,,11066,,,,,,,,15342,,,,,,,6682,,14774,,,,,,,,,,12597,,12209,,2752,3102,,,,,,11128,,,,,11952,14956,15513,,,,7557,,,,,,15571,,,,,,12128,,,,7772,,,,,,,,,,6160,,,5184,,,,,,,,
2011,,,,,,,,11067,,,,,,,,15343,,,,,,,6683,,14775,,,,,,,,,,12598,,12210,,2769,3103,,,,,,11129,,,,,11953,14957,15514,,,,7558,,,,,,15589,,,,,,12129,,,,7773,,,,,,,,,,6161,,,5185,,,,,,,,
2012,,,,,,,,11068,,,,,,,,15344,,,,,,,6684,,14799,,,,,,,,,,12599,,12211,,2770,3104,,,,,,11130,,,,,11954,14958,15515,,,,7559,,,,,,15590,,,,,,12130,,,,7774,,,,,,,,,,6162,,,5186,,,,,,,,
2013,,,,,,,,11087,,,,,,,,15345,,,,,,,6685,,15150,,,,,,,,,,12600,,12212,,2771,3526,,,,,,11131,,,,,11955,14959,15516,,,,8079,,,,,,15591,,,,,,12131,,,,7775,,,,,,,,,,6163,,,5203,,,,,,,,
2014,,,,,,,,11088,,,,,,,,15346,,,,,,,6707,,15174,,,,,,,,,,12624,,12213,,2772,3527,,,,,,11147,,,,,11976,14960,15539,,,,8080,,,,,,15592,,,,,,12132,,,,7794,,,,,,,,,,6164,,,5204,,,,,,,,
2015,,,,,,,,11089,,,,,,,,15367,,,,,,,6708,,15175,,,,,,,,,,12625,,12214,,2773,3528,,,,,,11148,,,,,11977,14961, ,,,,8081,,,,,,15593,,,,,,12133,,,,7795,,,,,,,,,,6165,,,5205,,,,,,,,
2016,,,,,,,,11090,,,,,,,,15368,,,,,,,6709,,15176,,,,,,,,,,13125,,12234,,2774,3529,,,,,,11149,,,,,11978,14962,,,,,8082,,,,,,15594,,,,,,12149,,,,7796,,,,,,,,,,6166,,,5206,,,,,,,,
2017,,,,,,,,11091,,,,,,,,15369,,,,,,,7182,,15177,,,,,,,,,,13149,,12235,,2775,3530,,,,,,11150,,,,,12551,14963,,,,,8083,,,,,,15595,,,,,,12150,,,,7797,,,,,,,,,,6167,,,5207,,,,,,,,
2018,,,,,,,,11092,,,,,,,,15370,,,,,,,7183,,15178,,,,,,,,,,13150,,12239,,2776,3551,,,,,,11151,,,,,12552,14964,,,,,8104,,,,,,15596,,,,,,12151,,,,7798,,,,,,,,,,6168,,,5208,,,,,,,,
2019,,,,,,,,11093,,,,,,,,15371,,,,,,,7184,,15198,,,,,,,,,,13170,,12264,,2777,3552,,,,,,11152,,,,,12576,14982,,,,,8105,,,,,,15614,,,,,,12152,,,,7799,,,,,,,,,,6185,,,5209,,,,,,,,
2035,,,,,,,,11094,,,,,,,,15393,,,,,,,7185,,15199,,,,,,,,,,13171,,12713,,2778,3553,,,,,,11153,,,,,12577,14983,,,,,8106,,,,,,15615,,,,,,12153,,,,7800,,,,,,,,,,6186,,,5210,,,,,,,,
2036,,,,,,,,11111,,,,,,,,15394,,,,,,,7206,,15200,,,,,,,,,,13172,,12714,,2794,3554,,,,,,11154,,,,,12601,14984,,,,,8107,,,,,,15616,,,,,,12154,,,,7819,,,,,,,,,,6187,,,5211,,,,,,,,
2037,,,,,,,,11112,,,,,,,,15395,,,,,,,7207,,15201,,,,,,,,,,13173,,12715,,2795,3555,,,,,,11155,,,,,13201,14985,,,,,8108,,,,,,15617,,,,,,12155,,,,7820,,,,,,,,,,6188,,,5212,,,,,,,,
2038,,,,,,,,11113,,,,,,,,15396,,,,,,,7208,,15202,,,,,,,,,,13174,,12734,,2796,3556,,,,,,11156,,,,, ,14986,,,,,8109,,,,,,15618,,,,,,12156,,,,7821,,,,,,,,,,6189,,,5228,,,,,,,,
2039,,,,,,,,11114,,,,,,,,15419,,,,,,,7209,,15203,,,,,,,,,,13175,,12735,,2797,3575,,,,,,11173,,,,,,14987,,,,,8131,,,,,,15619,,,,,,12157,,,,7822,,,,,,,,,,6190,,,5229,,,,,,,,
2040,,,,,,,,11115,,,,,,,,15420,,,,,,,7210,,15204,,,,,,,,,,13197,,12736,,2798,3576,,,,,,11174,,,,,,14988,,,,,8132,,,,,,15620,,,,,,12177,,,,7823,,,,,,,,,,6191,,,5230,,,,,,,,
2041,,,,,,,,11116,,,,,,,,15421,,,,,,,7230,,15222,,,,,,,,,,13198,,12737,,2799,3577,,,,,,11175,,,,,,15482,,,,,8133,,,,,,15621,,,,,,12178,,,,7824,,,,,,,,,,6192,,,5231,,,,,,,,
2042,,,,,,,,11117,,,,,,,,15444,,,,,,,7231,,15223,,,,,,,,,,13199,,12738,,2800,3578,,,,,,11176,,,,,,15483,,,,,8134,,,,,, ,,,,,,12179,,,,7825,,,,,,,,,,6193,,,5232,,,,,,,,
2043,,,,,,,,11118,,,,,,,,15445,,,,,,,7232,,15224,,,,,,,,,,13200,,12739,,2801,3579,,,,,,11177,,,,,,15484,,,,,8705,,,,,,,,,,,,12180,,,,7826,,,,,,,,,,6214,,,5233,,,,,,,,
2044,,,,,,,,11119,,,,,,,,15446,,,,,,,7233,,15225,,,,,,,,,,13223,,12740,,2802,3580,,,,,,11178,,,,,,15485,,,,,8706,,,,,,,,,,,,12181,,,,7845,,,,,,,,,,6215,,,5234,,,,,,,,
2061,,,,,,,,11135,,,,,,,, ,,,,,,,7234,,15226,,,,,,,,,,13224,,12759,,2803,3581,,,,,,11179,,,,,,15486,,,,,8707,,,,,,,,,,,,12182,,,,7846,,,,,,,,,,6216,,,5235,,,,,,,,
2062,,,,,,,,11136,,,,,,,,,,,,,,,7255,,15227,,,,,,,,,,13225,,12760,,2820,3582,,,,,,11180,,,,,,15510,,,,,8708,,,,,,,,,,,,12205,,,,7847,,,,,,,,,,6217,,,5236,,,,,,,,
2063,,,,,,,,11137,,,,,,,,,,,,,,,7256,,15228,,,,,,,,,,13796,,12761,,2821,3600,,,,,,11181,,,,,,15511,,,,,8731,,,,,,,,,,,,12206,,,,7848,,,,,,,,,,6218,,,5237,,,,,,,,
2064,,,,,,,,11138,,,,,,,,,,,,,,,7257,,15229,,,,,,,,,,13797,,12762,,2822,3601,,,,,,11199,,,,,,15512,,,,,8732,,,,,,,,,,,,12602,,,,7849,,,,,,,,,,6241,,,5238,,,,,,,,
2065,,,,,,,,11139,,,,,,,,,,,,,,,7258,,15230,,,,,,,,,,13798,,12763,,2823,3602,,,,,,11200,,,,,,15535,,,,,8733,,,,,,,,,,,,12603,,,,7850,,,,,,,,,,6242,,,5254,,,,,,,,
2066,,,,,,,,11140,,,,,,,,,,,,,,,7281,,15247,,,,,,,,,,13799,,12764,,2824,3603,,,,,,11201,,,,,,15536,,,,,8734,,,,,,,,,,,,12604,,,,7851,,,,,,,,,,6243,,,5255,,,,,,,,
2067,,,,,,,,11141,,,,,,,,,,,,,,,7282,,15248,,,,,,,,,,13800,,12765,,2825,3604,,,,,,11202,,,,,,15537,,,,,9332,,,,,,,,,,,,12626,,,,7871,,,,,,,,,,6637,,,5256,,,,,,,,
2068,,,,,,,,11142,,,,,,,,,,,,,,,7283,,15249,,,,,,,,,,13823,,12784,,2826,3605,,,,,,11203,,,,,,15538,,,,,9333,,,,,,,,,,,,12627,,,,7872,,,,,,,,,,6638,,,5257,,,,,,,,
2086,,,,,,,,11143,,,,,,,,,,,,,,,7284,,15250,,,,,,,,,,13824,,12785,,2845,3606,,,,,,11204,,,,,,15560,,,,,9357,,,,,,,,,,,,12628,,,,7873,,,,,,,,,,6639,,,5258,,,,,,,,
2087,,,,,,,,11144,,,,,,,,,,,,,,,7307,,15251,,,,,,,,,,13825,,12786,,2846,3607,,,,,,11205,,,,,,15561,,,,,9358,,,,,,,,,,,,12629,,,,7874,,,,,,,,,,6640,,,5259,,,,,,,,
2088,,,,,,,,11160,,,,,,,,,,,,,,,7308,,15252,,,,,,,,,,14422,,12787,,2847,3608,,,,,,11206,,,,,,15562,,,,,9982,,,,,,,,,,,,12630,,,,7875,,,,,,,,,,6641,,,5260,,,,,,,,
2089,,,,,,,,11161,,,,,,,,,,,,,,,7309,,15253,,,,,,,,,,14423,,12788,,2848,3625,,,,,,11225,,,,,,15563,,,,, ,,,,,,,,,,,,12631,,,,7896,,,,,,,,,,6661,,,5261,,,,,,,,
2090,,,,,,,,11162,,,,,,,,,,,,,,,7310,,15254,,,,,,,,,,14424,,12789,,2849,3627,,,,,,11627,,,,,,15581,,,,,,,,,,,,,,,,,12651,,,,7897,,,,,,,,,,6662,,,5262,,,,,,,,
2091,,,,,,,,11163,,,,,,,,,,,,,,,7334,,15255,,,,,,,,,,14425,,12790,,2850,3628,,,,,,11628,,,,,,15582,,,,,,,,,,,,,,,,,12652,,,,7898,,,,,,,,,,6663,,,5280,,,,,,,,
2092,,,,,,,,11164,,,,,,,,,,,,,,,7856,,15272,,,,,,,,,,14448,,12810,,2870,3629,,,,,,11629,,,,,,15583,,,,,,,,,,,,,,,,,12653,,,,7899,,,,,,,,,,6664,,,5281,,,,,,,,
2093,,,,,,,,11165,,,,,,,,,,,,,,,7881,,15273,,,,,,,,,,14449,,12811,,2871,3630,,,,,,11630,,,,,,15584,,,,,,,,,,,,,,,,,12654,,,,7900,,,,,,,,,,6665,,,5282,,,,,,,,
2111,,,,,,,,11166,,,,,,,,,,,,,,, ,,15274,,,,,,,,,,14450,,12812,,2872,3631,,,,,,11631,,,,,,15585,,,,,,,,,,,,,,,,,12655,,,,7921,,,,,,,,,,6666,,,5283,,,,,,,,
2112,,,,,,,,11167,,,,,,,,,,,,,,,,,15275,,,,,,,,,,15048,,12813,,2873,3632,,,,,,11651,,,,,,15586,,,,,,,,,,,,,,,,,12656,,,,7922,,,,,,,,,,6667,,,5284,,,,,,,,
2113,,,,,,,,11168,,,,,,,,,,,,,,,,,15276,,,,,,,,,,15049,,12814,,2874,3633,,,,,,11652,,,,,,15587,,,,,,,,,,,,,,,,,12675,,,,7925,,,,,,,,,,6686,,,5285,,,,,,,,
2114,,,,,,,,11185,,,,,,,,,,,,,,,,,15277,,,,,,,,,,15050,,12835,,2875,3653,,,,,,11653,,,,,,15588,,,,,,,,,,,,,,,,,12676,,,,8320,,,,,,,,,,6687,,,5286,,,,,,,,
2115,,,,,,,,11186,,,,,,,,,,,,,,,,,15278,,,,,,,,,,15073,,12836,,2896,3654,,,,,,11654,,,,,,15607,,,,,,,,,,,,,,,,,12677,,,,8321,,,,,,,,,,6688,,,5287,,,,,,,,
2116,,,,,,,,11187,,,,,,,,,,,,,,,,,15279,,,,,,,,,,15074,,12837,,2897,3655,,,,,,11655,,,,,,15608,,,,,,,,,,,,,,,,,12678,,,,8322,,,,,,,,,,6689,,,5732,,,,,,,,
2117,,,,,,,,11188,,,,,,,,,,,,,,,,,15280,,,,,,,,,,15075,,12838,,2898,3656,,,,,,11656,,,,,,15609,,,,,,,,,,,,,,,,,12679,,,,8323,,,,,,,,,,6690,,,5733,,,,,,,,
2139,,,,,,,,11189,,,,,,,,,,,,,,,,,15281,,,,,,,,,, ,,12860,,2899,3657,,,,,,11675,,,,,,15610,,,,,,,,,,,,,,,,,12680,,,,8324,,,,,,,,,,6691,,,5734,,,,,,,,
2140,,,,,,,,11190,,,,,,,,,,,,,,,,,15297,,,,,,,,,,,,12889,,2900,3658,,,,,,11676,,,,,,15611,,,,,,,,,,,,,,,,,12681,,,,8325,,,,,,,,,,6692,,,5735,,,,,,,,
2141,,,,,,,,11210,,,,,,,,,,,,,,,,,15298,,,,,,,,,,,,13339,,2922,3678,,,,,,11677,,,,,,15612,,,,,,,,,,,,,,,,,12682,,,,8344,,,,,,,,,,6693,,,5754,,,,,,,,
2538,,,,,,,,11211,,,,,,,,,,,,,,,,,15299,,,,,,,,,,,,13340,,2923,3679,,,,,,11678,,,,,,15613,,,,,,,,,,,,,,,,,12699,,,,8345,,,,,,,,,,6694,,,5755,,,,,,,,
2539,,,,,,,,11212,,,,,,,,,,,,,,,,,15300,,,,,,,,,,,,13360,,2924,3680,,,,,,11679,,,,,, ,,,,,,,,,,,,,,,,,12700,,,,8346,,,,,,,,,,6710,,,5756,,,,,,,,
2540,,,,,,,,11213,,,,,,,,,,,,,,,,,15301,,,,,,,,,,,,13361,,2925,3681,,,,,,11680,,,,,,,,,,,,,,,,,,,,,,,12701,,,,8347,,,,,,,,,,6711,,,5757,,,,,,,,
2562,,,,,,,,11214,,,,,,,,,,,,,,,,,15302,,,,,,,,,,,,13362,,3272,3682,,,,,,11681,,,,,,,,,,,,,,,,,,,,,,,12702,,,,8348,,,,,,,,,,6712,,,5758,,,,,,,,
2563,,,,,,,,11236,,,,,,,,,,,,,,,,,15303,,,,,,,,,,,,13363,,3273,3704,,,,,,11698,,,,,,,,,,,,,,,,,,,,,,,12703,,,,8349,,,,,,,,,,6713,,,5759,,,,,,,,
2564,,,,,,,,11237,,,,,,,,,,,,,,,,,15304,,,,,,,,,,,,13364,,3274,3705,,,,,,11699,,,,,,,,,,,,,,,,,,,,,,,12704,,,,8350,,,,,,,,,,6714,,,5760,,,,,,,,
2565,,,,,,,,11238,,,,,,,,,,,,,,,,,15305,,,,,,,,,,,,13365,,3275,4179,,,,,,11700,,,,,,,,,,,,,,,,,,,,,,,12705,,,,8369,,,,,,,,,,6715,,,5778,,,,,,,,
2567,,,,,,,,11663,,,,,,,,,,,,,,,,,15306,,,,,,,,,,,,13384,,3276,4180,,,,,,11701,,,,,,,,,,,,,,,,,,,,,,,12706,,,,8370,,,,,,,,,,6716,,,5779,,,,,,,,
2586,,,,,,,,11664,,,,,,,,,,,,,,,,,15322,,,,,,,,,,,,13385,,3295,4203,,,,,,11702,,,,,,,,,,,,,,,,,,,,,,,12707,,,,8371,,,,,,,,,,6717,,,5780,,,,,,,,
2587,,,,,,,,11665,,,,,,,,,,,,,,,,,15323,,,,,,,,,,,,13386,,3296,4204,,,,,,11703,,,,,,,,,,,,,,,,,,,,,,,12725,,,,8372,,,,,,,,,,6718,,,5781,,,,,,,,
2588,,,,,,,,11666,,,,,,,,,,,,,,,,,15324,,,,,,,,,,,,13387,,3297,4205,,,,,,11704,,,,,,,,,,,,,,,,,,,,,,,12726,,,,8373,,,,,,,,,,6719,,,5782,,,,,,,,
2589,,,,,,,,11688,,,,,,,,,,,,,,,,,15325,,,,,,,,,,,,13388,,3298,4206,,,,,,11705,,,,,,,,,,,,,,,,,,,,,,,12727,,,,8374,,,,,,,,,,6735,,,5783,,,,,,,,
2590,,,,,,,,11689,,,,,,,,,,,,,,,,,15326,,,,,,,,,,,,13389,,3299,4228,,,,,,11706,,,,,,,,,,,,,,,,,,,,,,,12728,,,,8375,,,,,,,,,,6736,,,5784,,,,,,,,
2593,,,,,,,,11690,,,,,,,,,,,,,,,,,15327,,,,,,,,,,,,13390,,3300,4229,,,,,,11721,,,,,,,,,,,,,,,,,,,,,,,12729,,,,8395,,,,,,,,,,6737,,,5785,,,,,,,,
2610,,,,,,,,11691,,,,,,,,,,,,,,,,,15328,,,,,,,,,,,,13410,,3301,4230,,,,,,11722,,,,,,,,,,,,,,,,,,,,,,,12730,,,,8396,,,,,,,,,,6738,,,5804,,,,,,,,
2611,,,,,,,,11692,,,,,,,,,,,,,,,,,15329,,,,,,,,,,,,13411,,3319,4231,,,,,,11723,,,,,,,,,,,,,,,,,,,,,,,12731,,,,8397,,,,,,,,,,6739,,,5805,,,,,,,,
2612,,,,,,,,11712,,,,,,,,,,,,,,,,,15330,,,,,,,,,,,,13412,,3320,4232,,,,,,11724,,,,,,,,,,,,,,,,,,,,,,,12732,,,,8398,,,,,,,,,,6740,,,5806,,,,,,,,
2613,,,,,,,,11713,,,,,,,,,,,,,,,,,15331,,,,,,,,,,,,13413,,3321,4254,,,,,,11725,,,,,,,,,,,,,,,,,,,,,,,12733,,,,8399,,,,,,,,,,6741,,,5807,,,,,,,,
2614,,,,,,,,11714,,,,,,,,,,,,,,,,,15347,,,,,,,,,,,,13414,,3322,4255,,,,,,11726,,,,,,,,,,,,,,,,,,,,,,,12750,,,,8400,,,,,,,,,,6742,,,5808,,,,,,,,
2615,,,,,,,,11715,,,,,,,,,,,,,,,,,15348,,,,,,,,,,,,13415,,3323,4256,,,,,,11727,,,,,,,,,,,,,,,,,,,,,,,12751,,,,8419,,,,,,,,,,6743,,,5809,,,,,,,,
2616,,,,,,,,11716,,,,,,,,,,,,,,,,,15349,,,,,,,,,,,,13436,,3324,4257,,,,,,11728,,,,,,,,,,,,,,,,,,,,,,,12752,,,,8420,,,,,,,,,,6744,,,5810,,,,,,,,
2617,,,,,,,,11717,,,,,,,,,,,,,,,,,15350,,,,,,,,,,,,13437,,3325,4258,,,,,,11729,,,,,,,,,,,,,,,,,,,,,,,12753,,,,8421,,,,,,,,,,6760,,,5830,,,,,,,,
2618,,,,,,,,11718,,,,,,,,,,,,,,,,,15351,,,,,,,,,,,,13438,,3326,4280,,,,,,11730,,,,,,,,,,,,,,,,,,,,,,,12754,,,,8422,,,,,,,,,,6761,,,5831,,,,,,,,
2636,,,,,,,,11719,,,,,,,,,,,,,,,,,15352,,,,,,,,,,,,13439,,3327,4281,,,,,,11731,,,,,,,,,,,,,,,,,,,,,,,12755,,,,8423,,,,,,,,,,6762,,,5832,,,,,,,,
2637,,,,,,,,11736,,,,,,,,,,,,,,,,,15353,,,,,,,,,,,,13461,,3343,4282,,,,,,11746,,,,,,,,,,,,,,,,,,,,,,,12756,,,,8424,,,,,,,,,,6763,,,5833,,,,,,,,
2638,,,,,,,,11737,,,,,,,,,,,,,,,,,15354,,,,,,,,,,,,13462,,3344,4283,,,,,,11747,,,,,,,,,,,,,,,,,,,,,,,12757,,,,8425,,,,,,,,,,6764,,,5834,,,,,,,,
2639,,,,,,,,11738,,,,,,,,,,,,,,,,,15355,,,,,,,,,,,,13463,,3345,4305,,,,,,11748,,,,,,,,,,,,,,,,,,,,,,,12758,,,,8444,,,,,,,,,,6765,,,5835,,,,,,,,
2640,,,,,,,,11739,,,,,,,,,,,,,,,,,15356,,,,,,,,,,,,13464,,3346,4306,,,,,,11749,,,,,,,,,,,,,,,,,,,,,,,12777,,,,8445,,,,,,,,,,6766,,,5836,,,,,,,,
2641,,,,,,,,11740,,,,,,,,,,,,,,,,,15372,,,,,,,,,,,,13489,,3347,4307,,,,,,11750,,,,,,,,,,,,,,,,,,,,,,,12778,,,,8446,,,,,,,,,,6767,,,5837,,,,,,,,
2642,,,,,,,,11741,,,,,,,,,,,,,,,,,15373,,,,,,,,,,,,13965,,3348,4804,,,,,,11751,,,,,,,,,,,,,,,,,,,,,,,12779,,,,8447,,,,,,,,,,6768,,,5855,,,,,,,,
2643,,,,,,,,11742,,,,,,,,,,,,,,,,,15374,,,,,,,,,,,,13986,,3349,4805,,,,,,11752,,,,,,,,,,,,,,,,,,,,,,,12780,,,,8448,,,,,,,,,,6769,,,5856,,,,,,,,
2661,,,,,,,,11743,,,,,,,,,,,,,,,,,15375,,,,,,,,,,,,13987,,3350,4829,,,,,,11753,,,,,,,,,,,,,,,,,,,,,,,12781,,,,8449,,,,,,,,,,6786,,,5857,,,,,,,,
2662,,,,,,,,11744,,,,,,,,,,,,,,,,,15376,,,,,,,,,,,,13988,,3351,4830,,,,,,11754,,,,,,,,,,,,,,,,,,,,,,,12782,,,,8450,,,,,,,,,,6787,,,5858,,,,,,,,
2663,,,,,,,,11761,,,,,,,,,,,,,,,,,15377,,,,,,,,,,,,13989,,3352,4854,,,,,,11755,,,,,,,,,,,,,,,,,,,,,,,12802,,,,8451,,,,,,,,,,6788,,,5859,,,,,,,,
2664,,,,,,,,11762,,,,,,,,,,,,,,,,,15378,,,,,,,,,,,,13990,,3369,4855,,,,,,11756,,,,,,,,,,,,,,,,,,,,,,,12803,,,,8470,,,,,,,,,,6789,,,5860,,,,,,,,
2665,,,,,,,,11763,,,,,,,,,,,,,,,,,15379,,,,,,,,,,,,14010,,3370,4856,,,,,,11773,,,,,,,,,,,,,,,,,,,,,,,12804,,,,8471,,,,,,,,,,6790,,,5861,,,,,,,,
2666,,,,,,,,11764,,,,,,,,,,,,,,,,,15380,,,,,,,,,,,,14011,,3371,4880,,,,,,11774,,,,,,,,,,,,,,,,,,,,,,,12805,,,,8472,,,,,,,,,,6791,,,5862,,,,,,,,
2667,,,,,,,,11765,,,,,,,,,,,,,,,,,15397,,,,,,,,,,,,14012,,3372,4881,,,,,,11775,,,,,,,,,,,,,,,,,,,,,,,12806,,,,8473,,,,,,,,,,6792,,,5863,,,,,,,,
2668,,,,,,,,11766,,,,,,,,,,,,,,,,,15398,,,,,,,,,,,,14013,,3373,4882,,,,,,11776,,,,,,,,,,,,,,,,,,,,,,,13226,,,,8474,,,,,,,,,,6793,,,5880,,,,,,,,
2669,,,,,,,,11767,,,,,,,,,,,,,,,,,15399,,,,,,,,,,,,14014,,3374,4905,,,,,,11777,,,,,,,,,,,,,,,,,,,,,,,13227,,,,8475,,,,,,,,,,6794,,,5881,,,,,,,,
2686,,,,,,,,11768,,,,,,,,,,,,,,,,,15400,,,,,,,,,,,,14035,,3375,4906,,,,,,11778,,,,,,,,,,,,,,,,,,,,,,,13251,,,,8476,,,,,,,,,,6811,,,5882,,,,,,,,
2687,,,,,,,,11787,,,,,,,,,,,,,,,,,15401,,,,,,,,,,,,14036,,3376,4907,,,,,,11779,,,,,,,,,,,,,,,,,,,,,,,13252,,,,8496,,,,,,,,,,6812,,,5883,,,,,,,,
2688,,,,,,,,11788,,,,,,,,,,,,,,,,,15402,,,,,,,,,,,,14037,,3377,4908,,,,,,11780,,,,,,,,,,,,,,,,,,,,,,,13253,,,,8497,,,,,,,,,,6813,,,5884,,,,,,,,
2689,,,,,,,,11789,,,,,,,,,,,,,,,,,15403,,,,,,,,,,,,14038,,3378,5454,,,,,,11781,,,,,,,,,,,,,,,,,,,,,,,13254,,,,8498,,,,,,,,,,6814,,,5885,,,,,,,,
2690,,,,,,,,11790,,,,,,,,,,,,,,,,,15404,,,,,,,,,,,,14039,,3394,5479,,,,,,11799,,,,,,,,,,,,,,,,,,,,,,,13276,,,,8499,,,,,,,,,,6815,,,5886,,,,,,,,
2691,,,,,,,,11791,,,,,,,,,,,,,,,,,15422,,,,,,,,,,,,14061,,3395,5480,,,,,,11800,,,,,,,,,,,,,,,,,,,,,,,13277,,,,8500,,,,,,,,,,6816,,,5887,,,,,,,,
2692,,,,,,,,11792,,,,,,,,,,,,,,,,,15423,,,,,,,,,,,,14062,,3396,14829,,,,,,11801,,,,,,,,,,,,,,,,,,,,,,,13278,,,,8521,,,,,,,,,,6817,,,5905,,,,,,,,
2693,,,,,,,,11793,,,,,,,,,,,,,,,,,15424,,,,,,,,,,,,14086,,3397,14855,,,,,,11802,,,,,,,,,,,,,,,,,,,,,,,13279,,,,8522,,,,,,,,,,6818,,,5906,,,,,,,,
2711,,,,,,,,11812,,,,,,,,,,,,,,,,,15425,,,,,,,,,,,,14087,,3398,15429,,,,,,11803,,,,,,,,,,,,,,,,,,,,,,,13280,,,,8523,,,,,,,,,,6840,,,5907,,,,,,,,
2712,,,,,,,,11813,,,,,,,,,,,,,,,,,15447,,,,,,,,,,,,14613,,3399,15453,,,,,,11804,,,,,,,,,,,,,,,,,,,,,,,13281,,,,8524,,,,,,,,,,6841,,,5908,,,,,,,,
2713,,,,,,,,11814,,,,,,,,,,,,,,,,,15448,,,,,,,,,,,,14614,,3400,15454,,,,,,11805,,,,,,,,,,,,,,,,,,,,,,,13301,,,,8525,,,,,,,,,,6842,,,5909,,,,,,,,
2714,,,,,,,,11815,,,,,,,,,,,,,,,,,15449,,,,,,,,,,,,14636,,3401,15455,,,,,,11806,,,,,,,,,,,,,,,,,,,,,,,13302,,,,8546,,,,,,,,,,6843,,,5910,,,,,,,,
2715,,,,,,,,11816,,,,,,,,,,,,,,,,,15473,,,,,,,,,,,,14637,,3402,15477,,,,,,11824,,,,,,,,,,,,,,,,,,,,,,,13303,,,,8547,,,,,,,,,,7262,,,5911,,,,,,,,
2716,,,,,,,,11837,,,,,,,,,,,,,,,,,15474,,,,,,,,,,,,14638,,3403,15478,,,,,,11825,,,,,,,,,,,,,,,,,,,,,,,13304,,,,8947,,,,,,,,,,7263,,,6358,,,,,,,,
2717,,,,,,,,11838,,,,,,,,,,,,,,,,,15499,,,,,,,,,,,,14639,,3420,15479,,,,,,11826,,,,,,,,,,,,,,,,,,,,,,,13305,,,,8948,,,,,,,,,,7264,,,6359,,,,,,,,
2718,,,,,,,,11839,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,14661,,3421,15480,,,,,,11827,,,,,,,,,,,,,,,,,,,,,,,13306,,,,8949,,,,,,,,,,7265,,,6360,,,,,,,,
2738,,,,,,,,11862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14662,,3422,15481,,,,,,11828,,,,,,,,,,,,,,,,,,,,,,,13327,,,,8970,,,,,,,,,,7287,,,6379,,,,,,,,
2739,,,,,,,,12288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14663,,3423,15502,,,,,,11829,,,,,,,,,,,,,,,,,,,,,,,13328,,,,8971,,,,,,,,,,7288,,,6380,,,,,,,,
2740,,,,,,,,12289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14664,,3424,15503,,,,,,11830,,,,,,,,,,,,,,,,,,,,,,,13329,,,,8972,,,,,,,,,,7289,,,6381,,,,,,,,
2741,,,,,,,,12290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14686,,3425,15504,,,,,,11831,,,,,,,,,,,,,,,,,,,,,,,13330,,,,8973,,,,,,,,,,7290,,,6382,,,,,,,,
2764,,,,,,,,12291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14711,,3426,15505,,,,,,11850,,,,,,,,,,,,,,,,,,,,,,,13331,,,,8974,,,,,,,,,,7311,,,6383,,,,,,,,
2765,,,,,,,,12312,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,3445,15527,,,,,,12276,,,,,,,,,,,,,,,,,,,,,,,13332,,,,8975,,,,,,,,,,7312,,,6384,,,,,,,,
3162,,,,,,,,12313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3446,15528,,,,,,12279,,,,,,,,,,,,,,,,,,,,,,,13352,,,,8994,,,,,,,,,,7313,,,6404,,,,,,,,
3163,,,,,,,,12314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447,15529,,,,,,12280,,,,,,,,,,,,,,,,,,,,,,,13353,,,,8995,,,,,,,,,,7314,,,6405,,,,,,,,
3164,,,,,,,,12315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3448,15530,,,,,,12301,,,,,,,,,,,,,,,,,,,,,,,13354,,,,8996,,,,,,,,,,7315,,,6406,,,,,,,,
