1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
10438,2714,5022,2560,7565,151,12957,1297,5,9757,36,8612,2186,4,8828,197,5978,8869,332,7676,11810,8337,6806,3995,11502,1670,8901,7805,308,3985,8772,2957,199,5251,11889,155,5455,1252,8771,9540,4909,2933,6599,10358,8879,10285,3907,322,6586,1954,6750,4105,12955,729,10087,1,2440,665,11143,2533,562,5633,4301,4291,7265,337,6952,165,10150,443,251,11266,8807,503,4804,445,15,8528,1532,239,9184,4407,2054,7747,1723,6392,343,425,13333,6019,127,6677,6551,11839
 10463, 3238, 5046, 2585, 7566, 200, 12958, 1896, 6, 9758, 37, 8636, 2211, 28, 8853, 198, 5979, 8870, 333, 7677, 11835, 8362, 6807, 3996, 11503, 1671, 8902, 7806, 309, 4609, 8773, 2982, 224, 5252, 11913, 156, 5456, 1253, 8795, 9541, 4910, 2958, 6600, 10359, 8903, 10286, 3908, 323, 6587, 2554, 6775, 4106, 12956, 730, 10088, 2, 2441, 690, 11144, 2557, 563, 5659, 4901, 4393, 7266, 361, 7551, 166, 10175, 444, 252, 11290, 8829, 504, 4805, 446, 16, 8553, 1533, 240, 9185, 4408, 2055, 7748, 1724, 6393, 344, 1000, 13334, 6020, 128, 6701, 7126, 11840
 11063, 3239, 5047, 2586, 7567, 751, 12959, 1897, 7, 9759, 38, 8637, 2786, 29, 8878, 222, 5980, 8894, 357, 7678, 12434, 8363, 6831, 4020, 11527, 1672, 8926, 7829, 310, 4610, 8774, 2983, 225, 5253, 11914, 157, 5479, 1277, 8796, 9542, 4933, 3558, 6623, 10360, 8904, 10287, 3909, 324, 6588, 2555, 7348, 4107, 12980, 754, 10112, 3, 2442, 715, 11145, 2558, 564, 5660, 4926, 4394, 7290, 362, 7552, 167, 10773, 467, 253, 11291, 8830, 1102, 5404, 447, 17, 8651, 2130, 263, 9208, 4432, 2078, 7772, 1725, 6416, 345, 1024, 13357, 6021, 129, 6702, 7151, 12439
 11064, 3263, 5069, 3185, 7568, 776, 12960, 1921, 8, 9781, 39, 8638, 2787, 53, 9401, 223, 5981, 8895, 358, 7701, 12435, 8387, 6832, 4021, 11528, 1695, 8927, 7830, 311, 4633, 8775, 3007, 249, 5254, 11938, 158, 5480, 1278, 8819, 9565, 4934, 3583, 6624, 10361, 8905, 10288, 3933, 325, 6589, 2577, 7349, 4130, 12981, 755, 10687, 18, 2464, 1290, 11146, 2559, 588, 5685, 4927, 4395, 7291, 363, 7553, 168, 10774, 468, 254, 11315, 8831, 1103, 5405, 448, 40, 8653, 2132, 264, 9209, 4433, 2079, 7773, 1748, 6417, 346, 1025, 13358, 6044, 152, 6726, 7152, 12463
 11087, 3264, 5070, 3186, 7590, 798, 12982, 1922, 9, 9782, 59, 8660, 2811, 54, 9402, 247, 5982, 8896, 359, 7702, 12436, 8388, 6833, 4022, 11529, 1696, 9526, 7831, 334, 4634, 9397, 3008, 250, 5276, 11939, 181, 5481, 1302, 8820, 9566, 5534, 3584, 6625, 10385, 8906, 10289, 3934, 347, 6610, 2578, 7350, 4131, 13005, 1354, 10688, 19, 2465, 1313, 11167, 2582, 589, 6256, 4951, 4841, 7292, 364, 7576, 169, 10775, 469, 255, 11316, 8832, 1104, 5406, 449, 41, 8654, 2133, 265, 9210, 4434, 2080, 7774, 1749, 6418, 366, 1048, 13359, 6045, 153, 6727, 7176, 12464
 11088, 3288, 5071, 3210, 7591, 799, 12983, 1923, 10, 9783, 60, 8661, 2812, 78, 9403, 248, 6003, 8918, 360, 7703, 12437, 8413, 6856, 4045, 11530, 1697, 9527, 7832, 335, 4635, 9398, 3031, 824, 5277, 11963, 182, 5504, 1303, 8821, 9567, 5535, 3585, 6648, 10386, 8907, 10310, 3958, 348, 6611, 2579, 7373, 4132, 13006, 1355, 10711, 20, 2466, 1314, 11168, 2583, 590, 6257, 4952, 4865, 7815, 365, 7577, 170, 10800, 470, 276, 11317, 8833, 1127, 5429, 450, 42, 8655, 2156, 266, 9232, 4457, 2081, 7775, 1750, 6441, 367, 1049, 13383, 6619, 154, 7302, 7177, 12465
 11089, 3289, 5072, 3211, 7592, 800, 12984, 1946, 11, 9784, 61, 8662, 2813, 79, 9404, 272, 6004, 8919, 381, 7704, 12459, 8936, 6857, 4046, 11531, 1721, 9551, 8429, 336, 4659, 9399, 3032, 848, 5278, 11964, 183, 5505, 1327, 8844, 9568, 5536, 3609, 6649, 10387, 8929, 10311, 3959, 349, 6612, 2602, 7374, 4155, 13007, 1356, 10712, 21, 2467, 1315, 11169, 2584, 613, 6258, 4953, 4866, 7840, 386, 7578, 171, 11374, 471, 277, 11340, 8854, 1128, 5430, 1071, 43, 9151, 2157, 287, 9233, 4458, 2103, 7797, 2348, 6442, 368, 1050, 13956, 6620, 176, 7326, 7201, 12489
 11090, 3290, 5094, 3235, 7615, 801, 12985, 1947, 12, 10381, 62, 8663, 2835, 103, 9426, 273, 6005, 8920, 382, 7726, 12460, 8937, 6858, 4047, 11552, 1722, 9552, 8430, 908, 4660, 9400, 3055, 849, 5279, 11988, 184, 5506, 1328, 8845, 9590, 5558, 3610, 6650, 10411, 8930, 10312, 3960, 350, 6613, 2603, 7375, 4156, 13030, 1379, 10713, 22, 2468, 1338, 11170, 2608, 614, 6259, 4975, 4890, 7841, 387, 7601, 172, 11375, 472, 278, 11341, 8855, 1129, 5431, 1072, 66, 9152, 2158, 288, 9234, 4459, 2104, 7798, 2349, 6443, 369, 1075, 13957, 6621, 177, 7327, 7202, 12490
 11113, 3313, 5095, 3236, 7616, 823, 12986, 2521, 13, 10382, 63, 8687, 2836, 104, 9427, 274, 6006, 8921, 383, 7727, 12461, 8938, 7431, 4067, 11553, 1746, 9576, 8431, 933, 4661, 9422, 3056, 850, 5302, 11989, 205, 5530, 1353, 8846, 9591, 5559, 4181, 6673, 10412, 8931, 10313, 4532, 372, 6614, 2604, 7398, 4157, 13031, 1380, 10736, 23, 2490, 1339, 11171, 3156, 615, 6260, 4976, 4891, 7865, 388, 7602, 190, 11398, 473, 279, 11342, 8856, 1130, 5453, 1073, 67, 9153, 2159, 289, 9235, 4482, 2105, 7799, 2350, 6466, 370, 1599, 13958, 6622, 178, 7328, 7227, 13062
 11114, 3314, 5096, 3810, 7617, 825, 13008, 2522, 14, 10383, 64, 8688, 2837, 628, 9428, 275, 6007, 9494, 384, 7728, 12485, 8939, 7432, 4068, 11554, 1747, 9577, 8432, 934, 4683, 9423, 3057, 873, 5303, 12013, 206, 5531, 1876, 8871, 9592, 5560, 4182, 6674, 10958, 9503, 10314, 4533, 373, 6615, 2628, 7399, 4180, 13032, 1381, 10737, 24, 2491, 1340, 11192, 3157, 638, 6261, 4977, 4915, 7866, 389, 7603, 191, 11399, 474, 280, 11365, 8857, 1703, 5454, 1074, 68, 9154, 2160, 290, 9257, 4483, 2106, 7823, 2373, 6467, 371, 1600, 13959, 6643, 179, 7351, 7751, 13063
 11115, 3315, 5119, 3811, 8165, 1351, 13009, 2545, 30, 10384, 65, 9211, 2838, 629, 9429, 297, 6008, 9518, 385, 7729, 13059, 8961, 7433, 4069, 11555, 1771, 10151, 8454, 935, 4684, 9424, 3080, 874, 5304, 12014, 207, 6081, 1877, 9394, 9615, 5561, 4183, 6675, 10982, 9504, 10335, 4534, 374, 6635, 2629, 7400, 4704, 13056, 1382, 10738, 25, 2492, 1364, 11193, 3158, 639, 6262, 4978, 4916, 7867, 390, 8176, 192, 11400, 491, 281, 11366, 8858, 1704, 6028, 14195, 69, 9175, 2182, 291, 9259, 4484, 2107, 7824, 2374, 6468, 392, 1622, 13981, 6644, 180, 7352, 7776, 13064
 11139, 3338, 5120, 3835, 8166, 1352, 13010, 2546, 31, 10406, 81, 9212, 2839, 653, 9451, 298, 6578, 9519, 405, 7752, 13060, 8962, 7456, 4070, 11556, 2269, 10152, 8455, 936, 4708, 9425, 3081, 875, 5876, 12038, 208, 6105, 1878, 9395, 10165, 5582, 4184, 6698, 10983, 9505, 10336, 4557, 375, 6636, 2653, 7424, 4705, 13057, 1405, 10763, 26, 2493, 1938, 11194, 3181, 1161, 6263, 4979, 4917, 7868, 391, 8177, 193, 11425, 492, 301, 11390, 8881, 1705, 6029, 14196, 91, 9176, 2183, 292, 9760, 4507, 2131, 8343, 2375, 7016, 393, 1623, 13982, 6645, 201, 7353, 7777, 13065
 11140, 3339, 5121, 3836, 8167, 1372, 13011, 2547, 32, 10407, 82, 9213, 2859, 654, 9452, 299, 6579, 9520, 406, 7753, 13061, 8963, 7457, 4071, 11557, 2270, 10176, 8456, 958, 5180, 9448, 3082, 898, 5877, 12039, 209, 6106, 1901, 9396, 10166, 5583, 4207, 6699, 10984, 9506, 10337, 4558, 398, 6637, 3126, 7948, 4706, 13081, 1406, 11312, 27, 3064, 1939, 11195, 3182, 1162, 6281, 5000, 4941, 7890, 411, 8201, 194, 11999, 493, 302, 11890, 8882, 1726, 6030, 14220, 92, 9177, 2184, 312, 9785, 4508, 2679, 8344, 2398, 7017, 394, 1624, 13983, 6646, 202, 7376, 7778, 13066
 11141, 3340, 5122, 3860, 8168, 1373, 13033, 2548, 33, 10408, 83, 9236, 2860, 655, 9453, 300, 6580, 9521, 407, 8276, 13083, 8964, 7458, 4092, 11577, 2271, 10177, 8457, 959, 5181, 9449, 3557, 899, 5878, 12513, 230, 6107, 1902, 9419, 10167, 5584, 4208, 6700, 10985, 9528, 10338, 4559, 399, 6638, 3127, 7949, 4707, 13555, 1979, 11313, 44, 3065, 1940, 11196, 3183, 1163, 6282, 5501, 4942, 7891, 412, 8202, 195, 12000, 494, 303, 11891, 8883, 1727, 6031, 14221, 93, 9178, 2208, 313, 9786, 5007, 2680, 8345, 2399, 7018, 395, 1625, 13984, 6647, 203, 7377, 7800, 13087
 11688, 3362, 5144, 3861, 8190, 1374, 13034, 2571, 34, 10409, 84, 9237, 2861, 678, 9454, 923, 6581, 9522, 408, 8277, 13084, 8986, 7459, 4093, 11578, 2294, 10201, 8479, 960, 5203, 9450, 3581, 900, 5879, 12514, 231, 6129, 1903, 9420, 10168, 5585, 4209, 6724, 10986, 9529, 10362, 4583, 400, 6639, 3128, 7972, 4729, 13579, 1980, 11336, 45, 3066, 1963, 11217, 3184, 1186, 6283, 5502, 4967, 7892, 413, 8203, 196, 12023, 495, 304, 11892, 9430, 1728, 6032, 14795, 94, 9179, 2209, 314, 9806, 5032, 2681, 8346, 2400, 7040, 396, 1647, 14007, 6668, 204, 7378, 7801, 13088
 11689, 3363, 5145, 4435, 8191, 1375, 13035, 2572, 35, 10410, 85, 9238, 2862, 679, 9476, 1548, 6603, 9543, 409, 8278, 13085, 8987, 7481, 4094, 11579, 2295, 10202, 8480, 961, 5204, 9997, 3582, 924, 5901, 12538, 232, 6130, 1926, 9421, 10190, 6159, 4210, 6725, 11008, 9530, 10860, 4584, 423, 6640, 3129, 7973, 4730, 13580, 1981, 11337, 46, 3067, 1964, 11218, 3206, 1187, 6284, 5526, 4992, 7915, 414, 8226, 215, 12024, 496, 305, 11915, 9431, 1729, 6053, 14796, 95, 9200, 2233, 315, 9807, 5033, 2682, 8367, 2974, 7041, 397, 1648, 14008, 6669, 226, 7926, 7802, 13089
 11712, 3364, 5146, 4436, 8192, 1376, 13036, 3146, 55, 10432, 86, 9260, 2863, 680, 9477, 10172, 6604, 9544, 410, 8301, 13086, 8988, 7482, 4095, 11580, 2296, 10227, 8481, 984, 5205, 9998, 3606, 925, 5902, 12539, 233, 6131, 1927, 9444, 10191, 6160, 4211, 7223, 11009, 9531, 10864, 5156, 424, 6661, 3150, 7974, 4731, 13581, 1982, 11338, 47, 3089, 1965, 11219, 3207, 1188, 6285, 5527, 5017, 7916, 415, 8227, 216, 12025, 497, 306, 11916, 9432, 1730, 6054, 14819, 115, 9201, 2234, 316, 9808, 5057, 2703, 8368, 2999, 7042, 418, 1649, 14009, 6670, 227, 7927, 7803, 13090
 11713, 3387, 5147, 4460, 8193, 1377, 13582, 3147, 56, 10433, 87, 9261, 2864, 703, 9478, 10173, 6605, 9545, 429, 8302, 13109, 8989, 7483, 4594, 11581, 2297, 10776, 8482, 985, 5206, 10020, 3607, 1474, 5903, 12562, 234, 6155, 1928, 9445, 10192, 6161, 4233, 7224, 11010, 9532, 10884, 5157, 947, 6662, 3151, 7975, 4732, 13604, 2004, 11361, 48, 3090, 1988, 11220, 3208, 1189, 6286, 5528, 5018, 7917, 416, 8228, 217, 12049, 498, 307, 11917, 9433, 1731, 6055, 14820, 116, 9203, 2754, 317, 9809, 5058, 2704, 8369, 3000, 7043, 419, 1650, 14033, 6671, 228, 7951, 7825, 13091
 11714, 3388, 5170, 4461, 8194, 1397, 13583, 3170, 57, 10434, 88, 9262, 2884, 704, 9479, 10197, 6606, 9546, 430, 8303, 13110, 9011, 8056, 4595, 11582, 2318, 10777, 8483, 986, 5207, 10021, 3608, 1498, 5904, 12563, 235, 6156, 1952, 9446, 10193, 6183, 4234, 7225, 11011, 9533, 10885, 5158, 948, 6663, 3152, 7997, 4733, 13605, 2005, 11362, 49, 3091, 1989, 11242, 3209, 1190, 6287, 5550, 5019, 7918, 417, 8801, 218, 12050, 516, 326, 11918, 9455, 1751, 6056, 14821, 117, 9204, 2755, 318, 9810, 5059, 2705, 8370, 3024, 7065, 420, 1673, 14034, 6672, 229, 7952, 7826, 13113
 11715, 3389, 5171, 4485, 8214, 1398, 13584, 3171, 58, 11006, 89, 9263, 2885, 705, 9501, 10198, 6607, 9571, 431, 8326, 13111, 9012, 8057, 4618, 11602, 2319, 10801, 9055, 1559, 5209, 10022, 3631, 1499, 5905, 12564, 256, 6181, 1953, 9447, 10215, 6184, 4235, 7226, 11012, 9553, 10886, 5159, 949, 6664, 3153, 7998, 4754, 13606, 2006, 11363, 50, 3092, 1990, 11243, 3232, 1212, 6288, 5551, 5020, 7940, 436, 8802, 219, 12625, 517, 327, 11940, 9456, 1752, 6057, 14822, 118, 9205, 2758, 338, 9811, 5082, 2706, 8371, 3025, 7066, 421, 1674, 14580, 6694, 752, 7953, 7827, 13114
 11716, 3837, 5172, 5060, 8215, 1399, 13607, 3771, 80, 11007, 90, 9285, 2886, 728, 9502, 10199, 6608, 10119, 432, 8327, 13685, 9013, 8058, 4619, 11603, 2320, 10802, 9056, 1560, 5210, 10023, 3632, 1500, 5927, 12587, 257, 6731, 2477, 9469, 10216, 6185, 4236, 7248, 11035, 9554, 10887, 5182, 950, 6665, 3154, 7999, 4755, 13629, 2007, 11387, 51, 3114, 2563, 11244, 3233, 1213, 6307, 5552, 5021, 7941, 437, 8826, 220, 12649, 518, 328, 11941, 9457, 1753, 6078, 14823, 119, 9229, 2759, 339, 9812, 5083, 2707, 8372, , 7067, 422, 1675, 14581, 6695, 753, 7976, 7828, 13115
 11737, 3838, 5195, 5085, 8216, 1400, 13608, 3772, 529, 11031, 105, 9286, 2887, 1254, 10001, 10200, 6628, 10144, 433, 8328, 13686, 9014, 8081, 4620, 11604, 2321, 10826, 9057, 1561, 5228, 10024, 3633, 1523, 5928, 12588, 258, 6755, 2478, 9470, 10217, 6186, 4237, 7249, 11036, 9555, 10888, 5183, 972, 6687, 3155, 8000, 4756, 13630, 2029, 11388, 52, 3115, 2564, 11767, 3234, 1214, 6308, 5553, 5042, 7942, 438, 8827, 221, 12650, 519, 329, 11942, 9458, 1754, 6079, 14824, 120, 9230, 2760, 340, 9831, 5084, 2708, 8373,, 7068, 970, 1698, 14582, 7244, 777, 7977, 7851, 13116
 11738, 3839, 5196, , 8217, 1401, 13609, 4396, 530, 11032, 106, 9287, 2888, 1279, 10002, 10223, 6629, 10145, 434, 8329, 13709, 9015, 8082, 4621, 11605, 2322, 10827, 9080, 1584, 5229, 10025, 3655, 1524, 5929, 12589, 259, 6756, 2501, 9471, 10218, 6187, 4238, 7250, 11037, 9556, 10889, 5184, 973, 6688, 3175, 8023, 4757, 13631, 2030, 11412, 70, 3116, 2565, 11768, 3782, 1215, 6309, 5554, 5043, 7943, 439, 8851, 241, , 520, 330, 11943, 9459, 1755, 6080, 14845, 140, 9251, 2780, 341, 9832, 5107, 2728, 8374,, 7090, 971, 1699, 14583, 7245, 778, 7978, 7852, 13687
 11739, 3840, 5197,, 8218, 1402, 13610, 4397, 531, 11033, 107, 9288, 2909, 1304, 10003, 10224, 6630, 10146, 435, 8330, 13710, 9036, 8083, 4622, 11606, 2343, 10851, 9081, 1585, 5230, 10046, 3656, 1525, 5953, 12612, 260, 6780, 2502, 9495, 10240, 6207, 4239, 7251, 11038, 9557, 10890, 5208, 974, 6689, 3176, 8024, 4758, 13632, 2031, 11413, 71, 3117, 2588, 11769, 3783, 1216, 6310, 5575, 5044, 7968, 440, 8852, 242,, 521, 331, 11965, 9480, 1756, 6103, 14846, 141, 9253, 2781, 342, 9833, 5108, 2729, 8391,, 7091, 993, 1700, 14584, 7246, 779, 7979, 7853, 13688
 11740, 3862, 5222,, 8239, 1422, 13611, , 532, 11034, 108, 9289, 2910, 1305, 10004, 10225, 6631, 10147, 454, 8351, 13711, 9037, , 4643, 11607, 2344, 10852, 9082, 1586, 5231, 10047, 3657, 1549, 6501, 12613, 282, 6781, 2503, 9496, 10241, 6208, 4259, 7252, 11060, 9558, 10909, , 975, 7211, 3177, 8025, 4779, 13655, 2605, 11962, 72, 3118, 2589, 11770, 3807, 1237, 6311, 5576, 5045, 8415, 441, , 243,, 522, 351, 11966, 9481, 1777, 6104, 14847, 142, 9254, 2782, 864, 9834, 5109, 2730, 8392,, 7092, 994, 2198, 14606, 7247, 780, 8001, 8376, 13689
 11741, 3863, 5647,, 8240, 1423, 13633,, 533, 11057, 109, 9311, 2911, 1329, 10026, 10249, 6632, 10169, 455, 8352, 13735, 9038,, 4644, 11629, 2345, 10877, 9105, 1609, 5232, 10048, 3658, 1550, 6502, 12614, 283, , 2504, 10045, 10242, 6209, 4260, 7273, 11061, 9559, 10910,, 997, 7212, 3178, 8048, 4780, 13656, 2606, 11987, 73, 3689, 2590, 11771, 3808, 1238, 6332, 5577, 5465, 8416, 442,, 244,, 541, 352, 11967, 9482, 1778, 6653, 14848, 143, 9255, 2783, 865, 9835, 5132, 2731, 8393,, 7093, 995, 2199, 14607, 7267, 802, 8002, 8400, 13690
 11762, 3864, 5648,, 8241, 1424, 13634,, 534, 11058, 110, 9312, 3411, 1330, 10027, 10250, 6633, 10170, 456, 8353, 13736, 9039,, 4645, 11630, 2346, 11401, 9106, 1610, 5233, 10049, 3680, 2124, 6503, 12637, 284,, 2526, 10069, 10789, 6210, 4782, 7274, 11062, 9578, 10911,, 998, 7213, 3179, 8049, 4781, 13657, 2607, 12012, 74, 3690, 2613, 11792, 3809, 1239, 6333, 5578, 5466, 8439, 461,, 245,, 542, 353, 11968, 9483, 1779, 6654, 14849, 144, 9256, 2784, 888, 9836, 5133, 2732, 8394,, 7116, 996, 2200, 14608, 7268, 803, 8003, 8401, 13691
 11763, 3865, 5671,, 8242, 1425, 13635,, 535, 11059, 111, 9313, 3412, 1879, 10028, 10772, 6634, 10171, 457, 8354, , 9063,, 4646, 11631, 2347, 11402, 9107, 2185, 5234, 10050, 3681, 2149, 6526, 12638, 285,, 2527, 10070, 10790, 6211, 4783, 7275, 11583, 9579, 10912,, 999, 7214, 3180, 8050, 5305, 13680, 2630, 12037, 75, 3691, 2614, 11793, 3831, 1240, 6334, 5579, 5490, 8440, 462,, 246,, 543, 354, 11990, 9484, 1780, 6655, 15420, 145, 9276, 2785, 889, 9856, 5631, 2733, 8395,, 7117, 1018, 2222, 14609, 7269, 804, 8004, 8402, 13712
 11764, 3887, 5672,, 8243, 1426, 13636,, 554, 11632, 112, 9837, 3413, 1904, 10029, 10796, 6658, 10195, 458, 8355,, 9560,, 4647, 12127, 2368, 11426, 9108, 2210, 5235, 10072, 3682, 2174, 6527, 12639, 756,, 2528, 10071, 10791, 6232, 4806, 7276, 11584, 9580, 10913,, 1023, 7235, 3200, 8074, 5306, 13681, 2631, , 76, 3714, 3213, 11794, 3832, 1241, 6335, 5600, 5491, 8441, 463,, 267,, 544, 355, 11991, 9507, 1781, 6656, 15421, 146, 9277, 2806, 890, 9857, 5632, 2734, 8396,, 7640, 1019, 2223, 14632, 7270, 805, 8527, 8403, 13713
 11765, 3888, 5673,, 8264, 1447, 13658,, 555, 11656, 113, 9838, 3435, 1929, 10051, 10797, 7203, 10196, 459, 8377,, 9561,, 4648, 12128, 2369, 11427, 9130, 2235, 5255, 10073, 3705, 2175, 6528, 12662, 781,, 2529, 10094, 10792, 6233, 4807, 7277, 11608, 9581, 10914,, 1573, 7236, 3201, 8573, 5328, 13682, 2632,, 77, 3715, 3214, 11795, 3833, 1261, 6357, 5601, 5492, 8442, 464,, 268,, 545, 356, 11992, 9508, 1803, 6657, 15444, 640, 9278, 2807, 891, 9858, 5656, 2756, 8397,, 7641, 1020, 2224, 14633, 7271, 826, 8551, 8425, 13714
 11766, 3889, 5694,, 8265, 1448, 13659,, 556, 11657, 114, 9861, 3436, 1930, 10052, 10798, 7204, 10744, 460, 8378,, 9562,, 4667, 12129, 2370, 11451, 9131, , 5256, 10074, 3706, , 6529, 12663, 782,, 2551, 10095, 10793, 6234, 4808, 7298, 11609, 9582, 10915,, 1574, 7237, 3202, 8574, 5329, 14204, 2654,, 96, 3716, , 11796, 3834, 1262, 6358, 5602, 5515, 8443, 465,, 269,, 546, 376, 11993, 10057, 1804, 6678, 15445, 641, 9279, 2808, 912, 9859, 5657, 2757, 8398,, 7642, 1021, 2225, 14634, 7272, 827, 8552, 8426, 13715
 11787, 3890, 5695,, 8266, 1449, 13660,, 557, 11658, 130, 9862, 3437, , 10053, 10799, 7205, 10768, 478, 8379,, 9563,, 4668, 12130, 2371, 11452, 9132,, 5257, 10075, 3707,, 6552, 12664, 783,, 2552, 10096, 10815, 6784, 4809, 7299, 11610, 9583, 10934,, 1575, 7238, 3203, 8575, 5330, 14205, 2655,, 97, 3717,, 11797, 3857, 1263, 6359, 5603, 5516, 8464, 466,, 270,, 566, 377, 11994, 10081, 1805, 6679, 15446, 642, 9280, 2809, 913, 9860, 5658, 3280, 8399,, 7643, 1022, 2247, 14635, 7293, 828, 8576, 8427, 13716
 11788, 3891, 5696,, 8267, 1450, 13661,, 558, 11682, 131, 9863, 3438,, 10054, 10820, 7206, 10769, 479, 8404,, 9564,, 4669, 12131, 2372, 11477, 9680,, 5258, 10097, 3730,, 6553, 13137, 806,, 2553, 10120, 10816, 6785, 4810, 7300, 11611, 9604, 10935,, 1598, 7239, 3204, 8597, 5331, 14206, 2656,, 98, 3739,, 11816, 3858, 1264, 6384, 5604, 5517, 8465, 486,, 271,, 567, 378, 12015, 10082, 2327, 6680, 15447, 666, 9281, 2810, 914, 9882, 5682, 3281, 8417,, 7665, 1044, 2248, 14658, 7294, 829, 8577, 8428, 13737
 11789, 3911, 5697,, 8790, 1451, 13683,, 559, 11683, 132, 9864, 3439,, 10055, 10821, 7228, 10770, 480, 8928,, 9585,, 4670, 12151, 2393, 12051, 9681,, 5259, 10098, 3731,, 6577, 13138, 807,, 3102, 10121, 10817, 6786, 4831, 7301, 11633, 9605, 10936,, 14673, 7240, 3205, 8598, 5332, 14229, 2657,, 99, 3740,, 11817, 3859, 1265, 6881, 5605, 5539, 8466, 487,, 293,, 568, 379, 12016, 10083, 2328, 6681, 15448, 667, 9282, 2832, 915, 9883, 5683, 3282, 8418,, 7666, 1045, 2249, 14659, 7295, 851, 8578, 8450, 13738
 11790, 3912, 5698,, 8791, 1473, 13684,, 560, 11684, 133, 9886, 3460,, 10076, 10822, 7229, 10771, 481, 8951,, 9586,, 4671, 12152, 2394, 12052, 9706,, 5260, 10099, 3732,, , 13139, 808,, 3103, 10694, 10818, 6808, 4832, 7323, 11634, 9606, 10937,, 14697, 7260, 3227, 8599, 5354, 14230, 3230,, 100, 3741,, 11818, , 1266, 6882, 5625, 5540, 8467, 488,, 294,, 569, 380, 12017, 10107, 2329, 6682, 15449, 668, 9300, 2833, 916, 9884, 5684, 3303, 8419,, 7667, 1046, 2250, 14660, 7296, 852, 8601, 8451, 13739
 11791, 3913, 5719,, 8792, 1475, 14232,, 561, 12282, 134, 9887, 3461,, 10077, 10823, 7230, 10794, 482, 8952,, 9587,, 4672, 12153, 2395, , 9707,, 5261, 10100, 4206,,, 13162, 809,, 3727, 10719, 10819, 6809, 4833, 7324, 11635, 9607, 10938,, 14698, 7261, 3228, 8600, 5355, 14231, 3231,, 101, 3742,, 11819,, 1287, 6883, 6102, 5541, 8468, 489,, 295,, 570, 401, 12018, 10108, 2330, 6703, 15470, 691, 9301, 2834, 917, 9885, 5707, 3304, 8420,, 7668, 1047, 2272, 14684, 7297, 853, 8602, 8452, 13740
 11814, 3914, 5720,, 8793, 1951, 14233,, 579, 12307, 135, 9888, 3462,, 10078, 10824, 7231, 10795, 483, 8953,, 9588,, 4673, 12154, 2396,, 9731,, 5280, 10122, 4231,,, 13163, 830,, 4352, 10720, 10840, 6810, 4834, 7325, 11636, 10105, 10939,, 14699, 7262, 3229, 8622, 5356, 14254, 3255,, 102, 4314,, 11820,, 1288, 6884, 6126, 5542, 8469, 490,, 296,, 591, 402, 12040, 10133, 2331, 6704, 15471, 692, 9302, 2858, 937, 9907, 5708, 3305, 8421,, 7690, 1645, 2273, 15232, 7318, 854, 8603, 8453, 13741
 11815, 3915, 5721,, 8794, 1972, 14234,, 580, 12308, 136, 9889, 3463,, 10079, 10825, 7232, 11394, 484, 8954,, 9589,, 4691, 12155, 2397,, 9732,, 5281, 10123, 4232,,, 13164, 831,, , 10745, 10841, 6811, 4835, 7848, 11637, 10106, 10959,, 14722, 7263, 3252, 8623, 5357, 14255, 3256,, 121, 4315,, 11821,, 1289, 6885, 6127, 5543, 8490, 511,, 319,, 592, 403, 12515, , 2351, 6705, 15472, 693, 9303, 3377, 938, 9908, 5709, 3306, 8422,, 7691, 1646, 2274, 15233, 7319, 855, 8604, 8475, 14287
 12313, 3916, 5722,, 8814, 1973, 14257,, 581, 12309, 137, 9910, 3464,, 10080, 10846, 7233, 11395, 485, 8976,, 9610,, 4692, 12156, 2417,, 9756,, 5282, 10124, 4255,,, 13186, 832,,, , 10842, 6834, 4836, 7849, 11659, 10128, 10960,, 14723, 7264, 3253, 8624, 5379, 14256, 3257,, 122, 4316,, 11841,, 1760, 6886, 6128, 5565, 8491, 512,, 320,, 593, 404, 12516,, 2352, 6706, 15473, 694, 9304, 3378, 939, 9909, 5732, 3307, 8423,, 7692, 11566, 2275, 15234, 7320, 1378, 8626, 8476, 14288
 12314, 3936, 5723,, 8815, 1974, 14258,, 582, , 138, 9911, 3465,, 10101, 10847, 7253, 11419, 505, 8977,, 9611,, 4693, 12157, 2418,, 10306,, 5283, 10125, 4256,,, 13187, 833,,,, 10843, 6835, 4837, 7850, 11660, 10129, 10961,, 14724, 7285, 3254, 8625, 5380, 14280, 3881,, 123, 4339,, 11842,, 1785, 6887, 6151, 5566, 8492, 513,, 321,, 594, 426, 12517,, 2353, 6707, 15474, 716, 9305, 3379, 940, 10431, 5733, 3308, 8424,, 7693, 11567, 2298, 15257, 7321, 1403, 8627, 8477, 14312
