1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
,,,,6538,5627,,,5613,,,3119,,,,,,5306,,,,,,,,,,,,11714,6919,,,,,14235,,,,,,15131,,9279,,,,10423,,,,,,,,14554,,3465,3898,,,,,,,,,,8952,,,,,,,,,8240,1497,9195,12019,,,3499,2955,,,,6002,,,,,,,11921,2316,,13384,12328,11258,1468,,
,,,,6539,5628,,,5614,,,3120,,,,,,5307,,,,,,,,,,,,11715,6920,,,,,14236,,,,,,15132,,9280,,,,10424,,,,,,,,14555,,3466,3899,,,,,,,,,,8953,,,,,,,,,8241,1498,9213,12020,,,3500,2956,,,,6003,,,,,,,12297,2317,,13385,12329,11279,1469,,
,,,,6540,5649,,,5615,,,3121,,,,,,5308,,,,,,,,,,,,11716,6921,,,,,14237,,,,,,15133,,9304,,,,10425,,,,,,,,14556,,3467,3918,,,,,,,,,,8954,,,,,,,,,8242,1499,9214,12021,,,3519,2957,,,,6004,,,,,,,12298,2336,,13386,12330,11280,1485,,
,,,,6541,5650,,,6061,,,3122,,,,,,5309,,,,,,,,,,,,11717,6922,,,,,14260,,,,,,15134,,9305,,,,10447,,,,,,,,14578,,3468,3919,,,,,,,,,,8972,,,,,,,,,8243,1500,9215,12043,,,3520,2976,,,,6005,,,,,,,12320,2337,,13387,12331,11281,1486,,
,,,,6564,5651,,,6085,,,3568,,,,,,5326,,,,,,,,,,,,11718,6923,,,,,14261,,,,,,15157,,9329,,,,10448,,,,,,,,14579,,3482,3920,,,,,,,,,,8973,,,,,,,,,8244,1501,9216,12044,,,3521,2977,,,,6006,,,,,,,12321,2338,,13388,12332,11282,1487,,
,,,,6565,5652,,,6086,,,3569,,,,,,5327,,,,,,,,,,,,11719,6924,,,,,14262,,,,,,15158,,9354,,,,10449,,,,,,,,14580,,3483,3921,,,,,,,,,,8974,,,,,,,,,8245,1502,9217,12045,,,3522,2978,,,,6007,,,,,,,12322,2339,,13389,12333,11283,1488,,
,,,,7112,5653,,,6087,,,3592,,,,,,5328,,,,,,,,,,,,11739,6944,,,,,14263,,,,,,15159,, ,,,,10450,,,,,,,,14603,,3484,3922,,,,,,,,,,8975,,,,,,,,,8259,1520,9218,12046,,,3523,2979,,,,6008,,,,,,,12323,2340,,13406,12334,11284,1489,,
,,,,7116,5654,,,6088,,,3593,,,,,,5329,,,,,,,,,,,,11740,6945,,,,,14264,,,,,,15183,,,,,,10976,,,,,,,,14604,,3485,3923,,,,,,,,,,8976,,,,,,,,,8260,1521,9219,12047,,,3524,2980,,,,6026,,,,,,,12344,2341,,13407,12350,11305,1490,,
,,,,7117,5674,,,6109,,,3594,,,,,,5330,,,,,,,,,,,,11741,6946,,,,,14265,,,,,, ,,,,,,10977,,,,,,,,14605,,3486,3924,,,,,,,,,,8977,,,,,,,,,8261,1522,9220,12068,,,3544,2981,,,,6027,,,,,,,12345,2361,,13408,12351,11306,1491,,
,,,,7137,5675,,,6110,,,3616,,,,,,5331,,,,,,,,,,,,11742,6947,,,,,14266,,,,,,,,,,,,10998,,,,,,,,14628,,3487,3945,,,,,,,,,,8978,,,,,,,,,8262,1523,9241,12069,,,3545,2982,,,,6028,,,,,,,12346,2362,,13409,12352,11307,1492,,
,,,,7138,5676,,,6111,,,3617,,,,,,5332,,,,,,,,,,,,11743,6948,,,,,14267,,,,,,,,,,,,10999,,,,,,,,14629,,3488,3946,,,,,,,,,,8979,,,,,,,,,8263,1524,9242,12070,,,3546,3001,,,,6029,,,,,,,12347,2363,,13410,12353,11308,1493,,
,,,,7140,5677,,,6112,,,3618,,,,,,5333,,,,,,,,,,,,11766,6969,,,,,14285,,,,,,,,,,,,11000,,,,,,,,14630,,3489,3947,,,,,,,,,,8996,,,,,,,,,8264,1525,9243,12071,,,3547,3002,,,,6030,,,,,,,12348,2364,,13411,12354,11309,1494,,
,,,,7141,5678,,,6113,,,3619,,,,,,5356,,,,,,,,,,,,11767,6970,,,,,14286,,,,,,,,,,,,11001,,,,,,,,15052,,3490,3948,,,,,,,,,,8997,,,,,,,,,8265,1526,9266,12072,,,3548,3003,,,,6031,,,,,,,12349,2365,,13412,12355,11310,1511,,
,,,,7163,5679,,,6136,,,3641,,,,,,5357,,,,,,,,,,,,12163,6971,,,,,14287,,,,,,,,,,,,11023,,,,,,,,15077,,3491,3949,,,,,,,,,,8998,,,,,,,,,8266,1545,9688,12093,,,3549,3004,,,,6032,,,,,,,12368,2386,,13413,12356,11311,1512,,
,,,,7164,5680,,,6137,,,3642,,,,,,5358,,,,,,,,,,,,12164,6972,,,,,14288,,,,,,,,,,,,11024,,,,,,,,15102,,3492,4445,,,,,,,,,,8999,,,,,,,,,8267,1546,9689,12094,,,3571,3005,,,,6033,,,,,,,12369,2387,,13431,12357,11330,1513,,
,,,,7165,5699,,,6138,,,3643,,,,,,5778,,,,,,,,,,,,12165,6995,,,,,14289,,,,,,,,,,,,11025,,,,,,,,15103,,3493,4446,,,,,,,,,,9000,,,,,,,,,8268,1547,9690,12095,,,3572,3006,,,,6034,,,,,,,12370,2388,,13432,12358,11331,1514,,
,,,,7741,5700,,,6139,,,3644,,,,,,5779,,,,,,,,,,,,12166,6996,,,,,14290,,,,,,,,,,,,11048,,,,,,,,15104,,3507,4447,,,,,,,,,,9001,,,,,,,,,8269,1548,9691,12096,,,3573,3007,,,,6049,,,,,,,12371,2389,,13433,12359,11332,1515,,
,,,, ,6200,,,6161,,,3645,,,,,,5780,,,,,,,,,,,,12167,7392,,,,,14291,,,,,,,,,,,,11049,,,,,,,,15127,,3508,4469,,,,,,,,,,9002,,,,,,,,,8283,1549,9712,12097,,,3598,3026,,,,6050,,,,,,,12372,2390,,13434,12375,11333,1516,,
,,,,,6201,,,6162,,,3646,,,,,,5802,,,,,,,,,,,,12168,7393,,,,,14292,,,,,,,,,,,,11050,,,,,,,,15128,,3509,4470,,,,,,,,,,9003,,,,,,,,,8284,1550,9713,12098,,,4123,3027,,,,6051,,,,,,,12373,2412,,13435,12376,11334,1517,,
,,,,,6225,,,6163,,,3647,,,,,,5803,,,,,,,,,,,,12169,7394,,,,,14310,,,,,,,,,,,,11625,,,,,,,,15129,,3510,4471,,,,,,,,,,9020,,,,,,,,,8285,1551,9714,12118,,,4124,3028,,,,6052,,,,,,,12374,2892,,13436,12377,11335,1518,,
,,,,,6226,,,6164,,,3666,,,,,,5804,,,,,,,,,,,,12188,7395,,,,,14311,,,,,,,,,,,,11650,,,,,,,,15130,,3511,4472,,,,,,,,,,9021,,,,,,,,,8286,1572,9715,12119,,,4148,3029,,,,6053,,,,,,,12393,2893,,13437,12378,11355,1519,,
,,,,,6227,,,6165,,,3667,,,,,,5805,,,,,,,,,,,,12189,7396,,,,,14312,,,,,,,,,,,, ,,,,,,,,15152,,3512,4473,,,,,,,,,,9022,,,,,,,,,8287,1573,9716,12120,,,4149,3030,,,,6054,,,,,,,12394,2915,,13438,12379,11356,1537,,
,,,,,6249,,,6186,,,3668,,,,,,5806,,,,,,,,,,,,12190,7397,,,,,14313,,,,,,,,,,,,,,,,,,,,15153,,3513,4494,,,,,,,,,,9023,,,,,,,,,8288,1574,9737,12121,,,4172,3031,,,,6055,,,,,,,12395,2916,,13456,12380,11357,1538,,
,,,,,6250,,,6187,,,3669,,,,,,5807,,,,,,,,,,,,12191,7398,,,,,14314,,,,,,,,,,,,,,,,,,,,15154,,3514,4495,,,,,,,,,,9024,,,,,,,,,8289,1575,9738,12122,,,4173,3032,,,,6056,,,,,,,12396,2917,,13457,12381,11358,1539,,
,,,,,6251,,,6188,,,3670,,,,,,5808,,,,,,,,,,,,12192,7399,,,,,14315,,,,,,,,,,,,,,,,,,,,15155,,3515,4496,,,,,,,,,,9025,,,,,,,,,8290,1576,9739,12123,,,4198,3051,,,,6057,,,,,,,12397,2918,,13458,12382,11359,1540,,
,,,,,6252,,,6189,,,3671,,,,,,5809,,,,,,,,,,,,12193,7417,,,,,14316,,,,,,,,,,,,,,,,,,,,15156,,3516,4497,,,,,,,,,,9026,,,,,,,,,8291,1600,9740,12143,,,15320,3052,,,,6058,,,,,,,12398,2938,,13459,12383,11360,1541,,
,,,,,6274,,,6190,,,3672,,,,,,5810,,,,,,,,,,,,12194,7418,,,,,14317,,,,,,,,,,,,,,,,,,,,15178,,3517,4498,,,,,,,,,,9027,,,,,,,,,8292,1601,9741,12144,,,15321,3053,,,,6059,,,,,,,12399,2939,,13460,12384,11379,1542,,
,,,,,6275,,,6210,,,3691,,,,,,5826,,,,,,,,,,,,12195,7419,,,,,14335,,,,,,,,,,,,,,,,,,,,15179,,3518,4519,,,,,,,,,,9028,,,,,,,,,8293,1626,9742,12145,,,15345,3054,,,,6074,,,,,,,12400,2940,,13461,12401,11380,1543,,
,,,,,6276,,,6211,,,3692,,,,,,5827,,,,,,,,,,,,12213,7420,,,,,14336,,,,,,,,,,,,,,,,,,,,15180,,3532,4520,,,,,,,,,,9045,,,,,,,,,8294,2024,9763,12146,,,15346,3055,,,,6075,,,,,,,12418,2941,,13462,12402,11381,1544,,
,,,,,6277,,,6212,,,3693,,,,,,5828,,,,,,,,,,,,12214,7421,,,,,14337,,,,,,,,,,,,,,,,,,,,15181,,3533,4521,,,,,,,,,,9046,,,,,,,,,8309,2025,9764,12147,,,15347,3056,,,,6076,,,,,,,12419,2942,,13463,12403,11382,1564,,
,,,,,6278,,,6213,,,3694,,,,,,5829,,,,,,,,,,,,12215,7422,,,,,14338,,,,,,,,,,,,,,,,,,,,15182,,3534,4522,,,,,,,,,,9047,,,,,,,,,8310,2026,9765,12148,,,15348,3057,,,,6077,,,,,,,12420,2961,,13481,12404,11383,1565,,
,,,,,6299,,,6214,,,3695,,,,,,5830,,,,,,,,,,,,12216,7423,,,,,14339,,,,,,,,,,,,,,,,,,,,15203,,3535,4523,,,,,,,,,,9048,,,,,,,,,8311,2049,9766,12170,,,15369,3058,,,,6078,,,,,,,12421,2962,,13482,12405,11384,1566,,
,,,,,6300,,,6215,,,3696,,,,,,5831,,,,,,,,,,,,12217,7424,,,,,14340,,,,,,,,,,,,,,,,,,,,15204,,3536,4524,,,,,,,,,,9049,,,,,,,,,8312,2050,9767,12171,,,15370,3076,,,,6079,,,,,,,12422,2963,,13483,12406,11385,1567,,
,,,,,6301,,,6235,,,3697,,,,,,5832,,,,,,,,,,,,12218,7441,,,,,14341,,,,,,,,,,,,,,,,,,,,15205,,3537,4544,,,,,,,,,,9050,,,,,,,,,8313,2051,9768,12594,,,15371,3077,,,,6080,,,,,,,12423,2964,,13484,12407,11403,2011,,
,,,,,6302,,,6236,,,3717,,,,,,5833,,,,,,,,,,,,12219,7442,,,,,14342,,,,,,,,,,,,,,,,,,,,15206,,3538,4545,,,,,,,,,,9051,,,,,,,,,8314,2072,9788,12595,,,15373,3078,,,,6081,,,,,,,12424,2965,,13485,12426,11404,2012,,
,,,,,6303,,,6237,,,3718,,,,,,5834,,,,,,,,,,,,12220,7443,,,,,14343,,,,,,,,,,,,,,,,,,,,15228,,3539,4546,,,,,,,,,,9052,,,,,,,,,8315,2073,9789,12619,,,15374,3079,,,,6082,,,,,,,12425,2966,,13486,12427,11405,2013,,
,,,,,6304,,,6238,,,3719,,,,,,5835,,,,,,,,,,,,12237,7444,,,,,14360,,,,,,,,,,,,,,,,,,,,15229,,3540,4547,,,,,,,,,,9053,,,,,,,,,8316,2074,9790,12620,,,15375,3080,,,,6083,,,,,,,12443,2987,,13487,12428,11406,2014,,
,,,,,6324,,,6239,,,3720,,,,,,5852,,,,,,,,,,,,12238,7445,,,,,14361,,,,,,,,,,,,,,,,,,,,15230,,3541,4548,,,,,,,,,,9054,,,,,,,,,8317,2075,9791,12621,,,15394,3081,,,,6084,,,,,,,12444,2988,,13507,12429,11407,2015,,
,,,,,6325,,,6240,,,3721,,,,,,5853,,,,,,,,,,,,12239,7446,,,,,14362,,,,,,,,,,,,,,,,,,,,15231,,3558,4549,,,,,,,,,,9071,,,,,,,,,8318,2076,9792,12644,,,15395,3082,,,,6099,,,,,,,12445,2989,,13508,12430,11408,2016,,
,,,,,6326,,,6686,,,3722,,,,,,5854,,,,,,,,,,,,12240,7447,,,,,14363,,,,,,,,,,,,,,,,,,,,15256,,3559,4572,,,,,,,,,,9072,,,,,,,,,8335,2077,9793,12645,,,15399,3083,,,,6100,,,,,,,12446,2990,,13509,12452,11409,2017,,
,,,,,6327,,,6711,,,3744,,,,,,5855,,,,,,,,,,,,12241,7448,,,,,14364,,,,,,,,,,,,,,,,,,,, ,,3560,4573,,,,,,,,,,9073,,,,,,,,,8336,2096,9794,12646,,,15400,3103,,,,6101,,,,,,,12447,3542,,13510,12453,11410,2035,,
,,,,,6328,,,6712,,,3745,,,,,,5856,,,,,,,,,,,,12242,7449,,,,,14365,,,,,,,,,,,,,,,,,,,,,,3561,4574,,,,,,,,,,9074,,,,,,,,,8337,2097,9795,12670,,,15419,3104,,,,6102,,,,,,,12448,3543,,13511,12477,11428,2036,,
,,,,,6329,,,6736,,,3746,,,,,,5857,,,,,,,,,,,,12243,7466,,,,,14366,,,,,,,,,,,,,,,,,,,,,,3562,5094,,,,,,,,,,9075,,,,,,,,,8340,2098,9813,12671,,,15420,3105,,,,6103,,,,,,,12449,3565,,13534,12878,11429,2037,,
,,,,,6850,,,6737,,,3747,,,,,,5858,,,,,,,,,,,,12244,7467,,,,,14367,,,,,,,,,,,,,,,,,,,,,,3563,5095,,,,,,,,,,9078,,,,,,,,,8341,2099,9814,12695,,,15421,3106,,,,6104,,,,,,,12450,3566,,13535,12879,11430,2038,,
,,,,,6875,,,6761,,,4193,,,,,,5859,,,,,,,,,,,,12245,7468,,,,,14368,,,,,,,,,,,,,,,,,,,,,,3564,5096,,,,,,,,,,9079,,,,,,,,,8342,2100,9815,12696,,,15423,3107,,,,6105,,,,,,,12451,3567,,13536,12880,11431,2039,,
,,,,,6876,,,6762,,,4217,,,,,,5877,,,,,,,,,,,,12262,7469,,,,,14386,,,,,,,,,,,,,,,,,,,,,,4034,5097,,,,,,,,,,9576,,,,,,,,,8343,2101,9816,12697,,,15424,3108,,,,6106,,,,,,,12468,3588,,13560,12881,11453,2040,,
,,,,,6900,,,6786,,,4218,,,,,,5878,,,,,,,,,,,,12263,7470,,,,,14387,,,,,,,,,,,,,,,,,,,,,,4035,5098,,,,,,,,,,9577,,,,,,,,,8361,2102,9817,12720,,,15425,3579,,,,6107,,,,,,,12469,3589,,13931,12901,11454,2041,,
,,,,,6901,,,6787,,,4241,,,,,,5879,,,,,,,,,,,,12264,7471,,,,,14388,,,,,,,,,,,,,,,,,,,,,,4036,5119,,,,,,,,,,9598,,,,,,,,,8362,2119,9818,12721,,,15444,3580,,,,6108,,,,,,,12470,3590,,13932,12902,11455,2042,,
,,,,,6902,,,6788,,,4242,,,,,,5880,,,,,,,,,,,,12265,7472,,,,,14389,,,,,,,,,,,,,,,,,,,,,,4037,5120,,,,,,,,,,9599,,,,,,,,,8367,2120,9819,12722,,,15445,3581,,,,6124,,,,,,,12471,3591,,13934,12903,11883,2059,,
,,,,,6925,,,6811,,,4243,,,,,,5881,,,,,,,,,,,,12266,7473,,,,,14390,,,,,,,,,,,,,,,,,,,,,,4058,5121,,,,,,,,,,9600,,,,,,,,,8368,2121,9820,12723,,,15446,3582,,,,6125,,,,,,,12472,4215,,13935,12904,11906,2060,,
,,,,,6926,,,6812,,,4266,,,,,,5882,,,,,,,,,,,,12267,7474,,,,,14391,,,,,,,,,,,,,,,,,,,,,,4059,5122,,,,,,,,,,9601,,,,,,,,,8387,2122,9838,12744,,,15447,3602,,,,6126,,,,,,,12473,4216,,13936,12905,11907,2061,,
,,,,,6927,,,6813,,,4267,,,,,,5883,,,,,,,,,,,,12268,7491,,,,,14392,,,,,,,,,,,,,,,,,,,,,,4060,5123,,,,,,,,,,9602,,,,,,,,,8788,2123,9839,12745,,,15448,3603,,,,6127,,,,,,,12474,14186,,13937,12906,11908,2062,,
,,,,,6928,,,6814,,,4268,,,,,,5884,,,,,,,,,,,,12269,7492,,,,,14393,,,,,,,,,,,,,,,,,,,,,,4061,5144,,,,,,,,,,9603,,,,,,,,,8789,2124,9840,12746,,,15449,3604,,,,6128,,,,,,,12475,14187,,13956,12907,11909,2063,,
,,,,,6929,,,6836,,,4292,,,,,,5902,,,,,,,,,,,,12270,7493,,,,,14413,,,,,,,,,,,,,,,,,,,,,,4062,5145,,,,,,,,,,9622,,,,,,,,,8790,2125,9841,12747,,,15450,3605,,,,6129,,,,,,,12476,14188,,13957,12926,11931,2064,,
,,,,,6949,,,6837,,,4293,,,,,,5903,,,,,,,,,,,,12286,7494,,,,,14414,,,,,,,,,,,,,,,,,,,,,,4063,5146,,,,,,,,,,9623,,,,,,,,,8791,2126,9842,12748,,, ,3606,,,,6130,,,,,,,12494,14210,,13958,12927,11932,2065,,
,,,,,6950,,,6838,,,4294,,,,,,5904,,,,,,,,,,,,12287,7495,,,,,14415,,,,,,,,,,,,,,,,,,,,,,4064,5147,,,,,,,,,,9624,,,,,,,,,8792,2127,9843,12769,,,,3607,,,,6131,,,,,,,12495,14211,,13959,12928,11933,2066,,
,,,,,6951,,,6839,,,4295,,,,,,5905,,,,,,,,,,,,12288,7496,,,,,14416,,,,,,,,,,,,,,,,,,,,,,4065,5148,,,,,,,,,,9625,,,,,,,,,8793,2144,9844,12770,,,,3626,,,,6132,,,,,,,12496,14212,,13960,12929,11934,2067,,
,,,,,6952,,,6840,,,4296,,,,,,5906,,,,,,,,,,,,12289,7497,,,,,14417,,,,,,,,,,,,,,,,,,,,,,4066,5149,,,,,,,,,,9626,,,,,,,,,8812,2145,9845,12771,,,,3627,,,,6149,,,,,,,12497,14213,,13961,12930,11935,2085,,
,,,,,6953,,,6862,,,4297,,,,,,5907,,,,,,,,,,,,12290,7498,,,,,14440,,,,,,,,,,,,,,,,,,,,,,4083,5171,,,,,,,,,,9627,,,,,,,,,8813,2146,9864,12772,,,,3628,,,,6150,,,,,,,12498,14214,,13962,12931,11936,2086,,
,,,,,6954,,,6863,,,4316,,,,,,5908,,,,,,,,,,,,12291,7499,,,,,14441,,,,,,,,,,,,,,,,,,,,,,4084,5172,,,,,,,,,,9628,,,,,,,,,8814,2147,9865,12795,,,,3629,,,,6151,,,,,,,12499,14238,,13980,12932,11956,2087,,
,,,,,7525,,,6864,,,4317,,,,,,5909,,,,,,,,,,,,12292,7516,,,,,14886,,,,,,,,,,,,,,,,,,,,,,4085,5173,,,,,,,,,,9645,,,,,,,,,8815,2148,9866,13245,,,,3630,,,,6152,,,,,,,12500,14239,,13981,12933,11957,2088,,
,,,,,7550,,,7386,,,4318,,,,,,5927,,,,,,,,,,,,12293,7517,,,,,14887,,,,,,,,,,,,,,,,,,,,,,4086,5174,,,,,,,,,,9646,,,,,,,,,8816,2149,9867,13270,,,,3631,,,,6175,,,,,,,12519,14762,,13982,12934,11958,2089,,
,,,,,7551,,,7438,,,4319,,,,,,5928,,,,,,,,,,,,12294,7518,,,,,14888,,,,,,,,,,,,,,,,,,,,,,4087,5745,,,,,,,,,,9647,,,,,,,,,8817,2150,9868,13271,,,,3632,,,,6602,,,,,,,12520,14763,,13983,12950,11959,2090,,
,,,,,7575,,,7439,,,4320,,,,,,5929,,,,,,,,,,,,12295,7519,,,,,14889,,,,,,,,,,,,,,,,,,,,,,4088,5746,,,,,,,,,,9648,,,,,,,,,8818,2151,9890,13295,,,,3651,,,,6603,,,,,,,12521,14764,,13984,12951,11960,2091,,
,,,,, ,,,7463,,,4321,,,,,,5930,,,,,,,,,,,,12311,7520,,,,,14890,,,,,,,,,,,,,,,,,,,,,,4089,5747,,,,,,,,,,9649,,,,,,,,,8819,2152,9891,13296,,,,3652,,,,6604,,,,,,,12522,14786,,13985,12952,11981,2092,,
,,,,,,,,7464,,,4322,,,,,,5931,,,,,,,,,,,,12312,7521,,,,,14891,,,,,,,,,,,,,,,,,,,,,,4090,5748,,,,,,,,,,9650,,,,,,,,,8836,2169,9892,13321,,,,3653,,,,6605,,,,,,,12523,14787,,13986,12953,11982,2093,,
,,,,,,,, ,,,4341,,,,,,5932,,,,,,,,,,,,12313,7522,,,,,14910,,,,,,,,,,,,,,,,,,,,,,4091,5769,,,,,,,,,,9651,,,,,,,,,8837,2170, ,13322,,,,3654,,,,6626,,,,,,,12524,14788,,13987,12954,11983,2111,,
,,,,,,,,,,,4342,,,,,,5933,,,,,,,,,,,,12314,7523,,,,,14911,,,,,,,,,,,,,,,,,,,,,,4092,5770,,,,,,,,,,9652,,,,,,,,,8838,2171,,13345,,,,3655,,,,6627,,,,,,,12525,14789,,13988,12955,11984,2112,,
,,,,,,,,,,,4343,,,,,,5934,,,,,,,,,,,,12315,7524,,,,,14912,,,,,,,,,,,,,,,,,,,,,,4108,5771,,,,,,,,,,9653,,,,,,,,,8839,2172,,13346,,,,3656,,,,6628,,,,,,,12544,14790,,14005,12956,11985,2113,,
,,,,,,,,,,,4344,,,,,,5952,,,,,,,,,,,,12316,7543,,,,,14913,,,,,,,,,,,,,,,,,,,,,,4109,5772,,,,,,,,,,9670,,,,,,,,,8840,2173,,13347,,,,3657,,,,6629,,,,,,,12545,14791,,14006,12957,12005,2114,,
,,,,,,,,,,,4345,,,,,,5953,,,,,,,,,,,,12317,7544,,,,,14914,,,,,,,,,,,,,,,,,,,,,,4110,6370,,,,,,,,,,9671,,,,,,,,,8841,2174,,13370,,,,3658,,,,6630,,,,,,,12546,14810,,14007,12958,12006,2115,,
,,,,,,,,,,,4369,,,,,,5954,,,,,,,,,,,,12318,7545,,,,,14915,,,,,,,,,,,,,,,,,,,,,,4111,6371,,,,,,,,,,9672,,,,,,,,,8842,2175,,13371,,,,3676,,,,6631,,,,,,,12569,14811,,14008,12959,12007,2116,,
,,,,,,,,,,,4866,,,,,,5955,,,,,,,,,,,,12319,7546,,,,,14916,,,,,,,,,,,,,,,,,,,,,,4112,6395,,,,,,,,,,9673,,,,,,,,,8843,2176,,13395,,,,3677,,,,6632,,,,,,,12570,14812,,14009,12960,12008,2117,,
,,,,,,,,,,,4867,,,,,,5956,,,,,,,,,,,,12337,7547,,,,,14917,,,,,,,,,,,,,,,,,,,,,,4113, ,,,,,,,,,,9674,,,,,,,,,8844,2195,,13396,,,,3678,,,,6633,,,,,,,12922,14813,,14010,12975,12009,2118,,
,,,,,,,,,,,4891,,,,,,5957,,,,,,,,,,,,12338,7548,,,,,14935,,,,,,,,,,,,,,,,,,,,,,4114,,,,,,,,,,,9675,,,,,,,,,8845,2196,,13896,,,,3679,,,,6651,,,,,,,12923,14814,,14011,12976,12010,2137,,
,,,,,,,,,,,4892,,,,,,5958,,,,,,,,,,,,12339,7549,,,,,14936,,,,,,,,,,,,,,,,,,,,,,4115,,,,,,,,,,,9676,,,,,,,,,8860,2197,,13921,,,,3680,,,,6652,,,,,,,12945,14815,,14012,12977,12028,2138,,
,,,,,,,,,,,4917,,,,,,5981,,,,,,,,,,,,12340,7569,,,,,14937,,,,,,,,,,,,,,,,,,,,,,4116,,,,,,,,,,,9677,,,,,,,,,8861,2198,,13946,,,,3681,,,,6653,,,,,,,12946,14816,,14013,12978,12029,2139,,
,,,,,,,,,,,4941,,,,,,5982,,,,,,,,,,,,12341,7570,,,,,14938,,,,,,,,,,,,,,,,,,,,,,4117,,,,,,,,,,,9678,,,,,,,,,8862,2199,, ,,,,3682,,,,6654,,,,,,,12947,14817,,14014,12979,12030,2140,,
,,,,,,,,,,,4942,,,,,,5983,,,,,,,,,,,,12342,7571,,,,,14939,,,,,,,,,,,,,,,,,,,,,,4133,,,,,,,,,,,9695,,,,,,,,,8863,2200,,,,,,3683,,,,6655,,,,,,,12948,14835,,14031,12980,12031,2141,,
,,,,,,,,,,, ,,,,,,6403,,,,,,,,,,,,12343,7572,,,,,14940,,,,,,,,,,,,,,,,,,,,,,4134,,,,,,,,,,,9696,,,,,,,,,8864,2201,,,,,,3702,,,,6656,,,,,,,12949,14836,,14032,12981,12032,2142,,
,,,,,,,,,,,,,,,,,6404,,,,,,,,,,,,12364,7573,,,,,14941,,,,,,,,,,,,,,,,,,,,,,4135,,,,,,,,,,,9697,,,,,,,,,8865,2224,,,,,,3703,,,,6657,,,,,,,12969,14837,,14033,12982,12033,2143,,
,,,,,,,,,,,,,,,,,6405,,,,,,,,,,,,12365,7574,,,,,14942,,,,,,,,,,,,,,,,,,,,,,4136,,,,,,,,,,,9698,,,,,,,,,8866,2225,,,,,,3704,,,,6658,,,,,,,12970,14838,,14034,12983,12034,2164,,
,,,,,,,,,,,,,,,,,6428,,,,,,,,,,,,12366,7595,,,,,14959,,,,,,,,,,,,,,,,,,,,,,4137,,,,,,,,,,,9699,,,,,,,,,8867,2226,,,,,,3705,,,,6675,,,,,,,12971,14839,,14035,12984,12035,2165,,
,,,,,,,,,,,,,,,,,6429,,,,,,,,,,,,12367,7596,,,,,14960,,,,,,,,,,,,,,,,,,,,,,4138,,,,,,,,,,,9700,,,,,,,,,8868,2650,,,,,,3706,,,,6676,,,,,,,12972,14840,,14036,13001,12053,2166,,
,,,,,,,,,,,,,,,,,6430,,,,,,,,,,,,12391,7597,,,,,14961,,,,,,,,,,,,,,,,,,,,,,4139,,,,,,,,,,,9702,,,,,,,,,8869,2651,,,,,,3707,,,,6677,,,,,,,12973,14841,,14037,13002,12054,2167,,
,,,,,,,,,,,,,,,,,6431,,,,,,,,,,,,12392,7621,,,,,14962,,,,,,,,,,,,,,,,,,,,,,4140,,,,,,,,,,,9703,,,,,,,,,8884,2675,,,,,,3708,,,,6678,,,,,,,12974,14842,,14038,13003,12055,2168,,
,,,,,,,,,,,,,,,,,6432,,,,,,,,,,,,12766,7993,,,,,14963,,,,,,,,,,,,,,,,,,,,,,4141,,,,,,,,,,,9704,,,,,,,,,8885,2676,,,,,,3729,,,,6679,,,,,,,12993,14860,,14056,13004,12056,2191,,
,,,,,,,,,,,,,,,,,6433,,,,,,,,,,,,12789,7994,,,,,14964,,,,,,,,,,,,,,,,,,,,,,4142,,,,,,,,,,,9721,,,,,,,,,8886,2677,,,,,,3730,,,,6680,,,,,,,12994,14861,,14057,13005,12078,2192,,
,,,,,,,,,,,,,,,,,6434,,,,,,,,,,,,12790,7995,,,,,14965,,,,,,,,,,,,,,,,,,,,,,4158,,,,,,,,,,,9722,,,,,,,,,8887,2699,,,,,,3731,,,,6681,,,,,,,12995,14862,,14058,13026,12079,2193,,
,,,,,,,,,,,,,,,,,6435,,,,,,,,,,,,12791,7996,,,,,14966,,,,,,,,,,,,,,,,,,,,,,4159,,,,,,,,,,,10201,,,,,,,,,8888,2700,,,,,,3732,,,,6682,,,,,,,12996,14863,,14059,13027,12080,2639,,
,,,,,,,,,,,,,,,,,6452,,,,,,,,,,,,12792,7997,,,,,14967,,,,,,,,,,,,,,,,,,,,,,4160,,,,,,,,,,,10202,,,,,,,,,8889,2701,,,,,,3733,,,,6699,,,,,,,12997,14864,,14060,13028,12081,2664,,
,,,,,,,,,,,,,,,,,6453,,,,,,,,,,,,12793,7998,,,,,14984,,,,,,,,,,,,,,,,,,,,,,4161,,,,,,,,,,,10224,,,,,,,,,8890,2702,,,,,,4206,,,,6700,,,,,,,12998,14865,,14061,13029,12508,2665,,
