1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
, 12581,, 9776,,,,,, 15475,,,,, 13788, 14291,,,,,, 11708,,,,,, 6226, 11386, 4316,,,,,,,,,,,,, 5157, 8142,,, 5818,,,,, 4983, 11875,,,,, 12838,,,,, 7866,,,,,,,,,,,,,,,, 9579, 4106, 13286,,,,,,
, 12582,, 9795,,,,,, 15493,,,,, 13789, 14292,,,,,, 11732,,,,,, 6227, 11387, 4839,,,,,,,,,,,,, 5176, 8143,,, 5819,,,,, 4984, 11896,,,,, 12839,,,,, 7867,,,,,,,,,,,,,,,, 9580, 4107, 13287,,,,,,
, 12583,, 9796,,,,,, 15494,,,,, 13810, 14293,,,,,, 11733,,,,,, 6228, 11388, 4840,,,,,,,,,,,,, 5177, 8166,,, 5820,,,,, 4985, 11897,,,,, 12840,,,,, 7868,,,,,,,,,,,,,,,, 9581, 4108, 13288,,,,,,
, 12584,, 9797,,,,,, 15495,,,,, 13811, 14294,,,,,, 12306,,,,,, 6250, 11389, 4841,,,,,,,,,,,,, 5178, 8167,,, 5821,,,,, 4986, 11898,,,,, 12841,,,,, 7885,,,,,,,,,,,,,,,, 9602, 4109, 13289,,,,,,
, 12601,, 9798,,,,,, 15496,,,,, 13812, 14295,,,,,, ,,,,,, 6652, 11390, 4863,,,,,,,,,,,,, 5179, 8168,,, 5822,,,,, 4987, 11920,,,,, 12842,,,,, 7886,,,,,,,,,,,,,,,, 9603, 4110, 13308,,,,,,
, 12602,, 9799,,,,,, 15497,,,,, 13813, 14296,,,,,,,,,,,, 6653, 11410, 4864,,,,,,,,,,,,, 5180, 8191,,, 5823,,,,, 5006, 11921,,,,, 12860,,,,, 7887,,,,,,,,,,,,,,,, 9604, 4111, 13309,,,,,,
, 12603,, 9800,,,,,, 15498,,,,, 14136, 14315,,,,,,,,,,,, 6677, 11411, 4865,,,,,,,,,,,,, 5181, 8192,,, 5843,,,,, 5007, 11922,,,,, 12861,,,,, 7888,,,,,,,,,,,,,,,, 9605, 4129, 13310,,,,,,
, 12604,, 9801,,,,,, 15499,,,,, 14137, 14316,,,,,,,,,,,, 6678, 11412, 4866,,,,,,,,,,,,, 5182, 8193,,, 5844,,,,, 5008, 11923,,,,, 12862,,,,, 7889,,,,,,,,,,,,,,,, 9606, 4130, 13311,,,,,,
, 12605,, 9819,,,,,, 15518,,,,, 14160, 14317,,,,,,,,,,,, 6702, 11413, 4889,,,,,,,,,,,,, 5200, 8216,,, 5845,,,,, 5009, 11924,,,,, 12863,,,,, 7890,,,,,,,,,,,,,,,, 9607, 4131, 13312,,,,,,
, 12606,, 9820,,,,,, 15519,,,,, 14161, 14318,,,,,,,,,,,, 6703, 11914, 4890,,,,,,,,,,,,, 5202, 8217,,, 5846,,,,, 5010, 11925,,,,, 12864,,,,, 7891,,,,,,,,,,,,,,,, 9626, 4132, 13313,,,,,,
, 12607,, 9821,,,,,, 15520,,,,, 14162, 14319,,,,,,,,,,,, 6704, 11935, 4914,,,,,,,,,,,,, 5203, 8218,,, 5847,,,,, 5011, 11944,,,,, 12865,,,,, 7892,,,,,,,,,,,,,,,, 9627, 4133, 13332,,,,,,
, 12608,, 9822,,,,,, 15521,,,,, 14163, 14320,,,,,,,,,,,, 6705, 11936, 4915,,,,,,,,,,,,, 5204, 8219,,, 5848,,,,, 5031, 11945,,,,, 12866,,,,, 7910,,,,,,,,,,,,,,,, 9628, 4134, 13333,,,,,,
, 12609,, 9823,,,,,, 15522,,,,, 14184, 14321,,,,,,,,,,,, 6727, 11937, 5489,,,,,,,,,,,,, 5205, 8242,,, 5849,,,,, 5032, 11946,,,,, 12886,,,,, 7911,,,,,,,,,,,,,,,, 9629, 4135, 13334,,,,,,
, 12610,, 9824,,,,,, 15523,,,,, 14185, 14340,,,,,,,,,,,, 6728, 11938, 5490,,,,,,,,,,,,, 5206, 8243,,, 5868,,,,, 5033, 11947,,,,, 12887,,,,, 7912,,,,,,,,,,,,,,,, 9630, 4136, 13335,,,,,,
, 12626,, 9825,,,,,, 15546,,,,, 14186, 14341,,,,,,,,,,,, 6729, 11939, 5514,,,,,,,,,,,,, 5207, 8767,,, 5869,,,,, 5034, 11948,,,,, 12888,,,,, 7913,,,,,,,,,,,,,,,, 9631, 4154, 13336,,,,,,
, 12627,, 9843,,,,,, ,,,,, 14187, 14342,,,,,,,,,,,, 6730, 11960, 5515,,,,,,,,,,,,, 5208, 8792,,, 5870,,,,, 5035, 11949,,,,, 12889,,,,, 7914,,,,,,,,,,,,,,,, 9632, 4155, 13337,,,,,,
, 12628,, 9844,,,,,,,,,,, 14188, 14343,,,,,,,,,,,, 6751, 11961, 6139,,,,,,,,,,,,, 5229, 8817,,, 5871,,,,, 5036, 11950,,,,, 12890,,,,, 7936,,,,,,,,,,,,,,,, 9651, 4156, 13356,,,,,,
, 12629,, 9845,,,,,,,,,,, 14209, 14344,,,,,,,,,,,, 6752, 11962, 14164,,,,,,,,,,,,, 5230, 8843,,, 5872,,,,, 5057, 11969,,,,, 12891,,,,, 7937,,,,,,,,,,,,,,,, 9652, 4157, 13357,,,,,,
, 12630,, 9846,,,,,,,,,,, 14210, 14345,,,,,,,,,,,, 6753, 11963, 14165,,,,,,,,,,,,, 5231, ,,, 5873,,,,, 5058, 11970,,,,, 12913,,,,, 7938,,,,,,,,,,,,,,,, 9653, 4158, 13358,,,,,,
, 12631,, 9847,,,,,,,,,,, 14211, 14346,,,,,,,,,,,, 6754, 11964, 14189,,,,,,,,,,,,, 5232,,,, 5894,,,,, 5059, 11971,,,,, 12914,,,,, 7939,,,,,,,,,,,,,,,, 9654, 4159, 13359,,,,,,
, 12632,, 9848,,,,,,,,,,, 14212, 14365,,,,,,,,,,,, 6755, 11965, 14190,,,,,,,,,,,,, 5233,,,, 5895,,,,, 5060, 11972,,,,, 13314,,,,, 7963,,,,,,,,,,,,,,,, 9655, 4160, 13360,,,,,,
, 12633,, 9849,,,,,,,,,,, 14213, 14366,,,,,,,,,,,, 6776, 11985, 14215,,,,,,,,,,,,, 5255,,,, 5896,,,,, 5532, 11973,,,,, 13315,,,,, 8411,,,,,,,,,,,,,,,, 9656, 4161, 13361,,,,,,
, 12634,, 9850,,,,,,,,,,, 14214, 14367,,,,,,,,,,,, 6777, 11986, 14216,,,,,,,,,,,,, 5256,,,, 5897,,,,, 5533, 11974,,,,, 13316,,,,, 8436,,,,,,,,,,,,,,,, 9657, 4162, 13362,,,,,,
, 12651,, 9868,,,,,,,,,,, 14234, 14368,,,,,,,,,,,, 6778, 11987, 14240,,,,,,,,,,,,, 5257,,,, 5898,,,,, 5534, 11975,,,,, 13338,,,,, 8461,,,,,,,,,,,,,,,, 9675, 4180, 13381,,,,,,
, 12652,, 9869,,,,,,,,,,, 14235, 14369,,,,,,,,,,,, 6779, 11988, 14241,,,,,,,,,,,,, 5752,,,, 5920,,,,, 5535, 11997,,,,, 13339,,,,, 8462,,,,,,,,,,,,,,,, 9676, 4181, 13382,,,,,,
, 12653,, 9870,,,,,,,,,,, 14236, 14370,,,,,,,,,,,, 6780, 11989, 14763,,,,,,,,,,,,, 5753,,,, 5921,,,,, 5557, 11998,,,,, 13340,,,,, 8463,,,,,,,,,,,,,,,, 9677, 4182, 13383,,,,,,
, 12654,, 9871,,,,,,,,,,, 14237, 14371,,,,,,,,,,,, 6781, 12010, 14764,,,,,,,,,,,,, 5754,,,, 5922,,,,, 5558, 11999,,,,, 13341,,,,, 8486,,,,,,,,,,,,,,,, 9678, 4183, 13384,,,,,,
, 12655,, 9872,,,,,,,,,,, 14238, 14390,,,,,,,,,,,, 6801, 12011, 14765,,,,,,,,,,,,, 5755,,,, 5945,,,,, 5559, 12000,,,,, 13342,,,,, 8487,,,,,,,,,,,,,,,, 9679, 4184, 13385,,,,,,
, 12656,, 9873,,,,,,,,,,, 14239, 14391,,,,,,,,,,,, 6802, 12012, 14788,,,,,,,,,,,,, 5756,,,, 5946,,,,, 5560, 12024,,,,, 13363,,,,, 8488,,,,,,,,,,,,,,,, 9680, 4185, 13386,,,,,,
, 12657,, 9874,,,,,,,,,,, 14260, 14392,,,,,,,,,,,, 6803, 12013, 14789,,,,,,,,,,,,, 5777,,,, 6345,,,,, 5561, 12025,,,,, 13364,,,,, 8489,,,,,,,,,,,,,,,, 9681, 4186, 13406,,,,,,
, 12658,, 9875,,,,,,,,,,, 14261, 14393,,,,,,,,,,,, 6804, 12014, 14790,,,,,,,,,,,,, 5778,,,, 6346,,,,, 5581, 12497,,,,, 13365,,,,, 8490,,,,,,,,,,,,,,,, 9682, 4206, 13407,,,,,,
, 12678,, 9893,,,,,,,,,,, 14262, 14394,,,,,,,,,,,, 6805, 12563, 14791,,,,,,,,,,,,, 5779,,,, 6368,,,,, 5582, 12498,,,,, 13366,,,,, 8491,,,,,,,,,,,,,,,, 9699, 4207, 13408,,,,,,
, 12679,, 9894,,,,,,,,,,, 14263, 14395,,,,,,,,,,,, 6806, 12564, 14813,,,,,,,,,,,,, 5780,,,, 6369,,,,, 5583, 12499,,,,, 13367,,,,, 8510,,,,,,,,,,,,,,,, 9700, 4208, 13409,,,,,,
, 12680,, 9895,,,,,,,,,,, 14264, 14416,,,,,,,,,,,, 6825, 12585, 14814,,,,,,,,,,,,, 5781,,,, 6370,,,,, 5584, 12546,,,,, 13387,,,,, 8511,,,,,,,,,,,,,,,, 9701, 4209, 13410,,,,,,
, 12681,, 9896,,,,,,,,,,, 14265, 14417,,,,,,,,,,,, 6826, 12586, 14815,,,,,,,,,,,,, 5782,,,, 6371,,,,, 5585, 12547,,,,, 13388,,,,, 8512,,,,,,,,,,,,,,,, 9702, 4210, 13431,,,,,,
, 12682,, 9897,,,,,,,,,,, 14285, 14418,,,,,,,,,,,, 6827, 12587, 14816,,,,,,,,,,,,, 5802,,,, 6393,,,,, 5586, 12570,,,,, 13389,,,,, 8513,,,,,,,,,,,,,,,, 9703, 4680, 13432,,,,,,
, 12683,, 9898,,,,,,,,,,, 14286, 14419,,,,,,,,,,,, 6828, 12588, 14839,,,,,,,,,,,,, 5803,,,, 6394,,,,, 5587, 12571,,,,, 13390,,,,, 8514,,,,,,,,,,,,,,,, 9704, 4681, 13433,,,,,,
, 12705,, 9899,,,,,,,,,,, 14287, 14420,,,,,,,,,,,, 6850, 12589, 14840,,,,,,,,,,,,, 5804,,,, 6395,,,,, 5606, 12572,,,,, 13391,,,,, 8515,,,,,,,,,,,,,,,, 9705, 4684, 13434,,,,,,
, 12706,, 9900,,,,,,,,,,, 14288, 14441,,,,,,,,,,,, 6851, 12611, 14841,,,,,,,,,,,,, 5805,,,, 6396,,,,, 5607, 12595,,,,, 13392,,,,, 8516,,,,,,,,,,,,,,,, 9706, 4685, 13435,,,,,,
, 12707,, 9919,,,,,,,,,,, 14289, 14442,,,,,,,,,,,, 6875, 12612, 14864,,,,,,,,,,,,, 5806,,,, 6397,,,,, 5608, 12596,,,,, 13411,,,,, 8517,,,,,,,,,,,,,,,, 9707, 4704, 13458,,,,,,
, 12731,, 9920,,,,,,,,,,, 14310, 14443,,,,,,,,,,,, 7401, 12613, 14865,,,,,,,,,,,,, 5807,,,, 6418,,,,, 5609, 12597,,,,, 13412,,,,, 8536,,,,,,,,,,,,,,,, 9723, 4705, 13459,,,,,,
, 13127,, 9921,,,,,,,,,,, 14311, 14444,,,,,,,,,,,, 7402, 12614, 14866,,,,,,,,,,,,, 5827,,,, 6419,,,,, 5610, 12598,,,,, 13413,,,,, 8537,,,,,,,,,,,,,,,, 9724, 4706, 13835,,,,,,
, 13128,, 9922,,,,,,,,,,, 14312, 14445,,,,,,,,,,,, 7426, 13213, 14889,,,,,,,,,,,,, 5828,,,, 6420,,,,, 5611, 12622,,,,, 13414,,,,, 8538,,,,,,,,,,,,,,,, 9725, 4707, 13836,,,,,,
, 13129,, 9923,,,,,,,,,,, 14313, 14470,,,,,,,,,,,, 7427, 13214, 14890,,,,,,,,,,,,, 5829,,,, 6421,,,,, 5632, 12623,,,,, 13415,,,,, 8539,,,,,,,,,,,,,,,, 9726, 4709, 13837,,,,,,
, 13130,, 9924,,,,,,,,,,, 14314, 14892,,,,,,,,,,,, 7450, , 14891,,,,,,,,,,,,, 5830,,,, 6422,,,,, 5633, 12624,,,,, 13416,,,,, 9036,,,,,,,,,,,,,,,, 9727, 4710, 13838,,,,,,
, 13131,, 9925,,,,,,,,,,, 14334, 14893,,,,,,,,,,,, 7451,, 14915,,,,,,,,,,,,, 5831,,,, 6443,,,,, 5634, 12625,,,,, 13417,,,,, 9061,,,,,,,,,,,,,,,, 9728, 4730, 13859,,,,,,
, 13132,, 9946,,,,,,,,,,, 14335, 14916,,,,,,,,,,,, 7475,, 15413,,,,,,,,,,,,, 5832,,,, 6444,,,,, 5635, 12649,,,,, 13436,,,,, 9086,,,,,,,,,,,,,,,, 9729, 4731, 13860,,,,,,
, 13152,, 9947,,,,,,,,,,, 14336, 14917,,,,,,,,,,,, 7500,, 15414,,,,,,,,,,,,, 5855,,,, 6445,,,,, 5636, 13221,,,,, 13437,,,,, 9111,,,,,,,,,,,,,,,, 9730, 4732, 13861,,,,,,
, 13153,, 10372,,,,,,,,,,, 14337, 14918,,,,,,,,,,,, 8075,, 15415,,,,,,,,,,,,, 5856,,,, 6446,,,,, 5658, ,,,,, 13438,,,,, 9112,,,,,,,,,,,,,,,, 9731, 4733, 13862,,,,,,
, 13154,, 10373,,,,,,,,,,, 14338, 14919,,,,,,,,,,,, 8076,, 15438,,,,,,,,,,,,, 5857,,,, 6447,,,,, 5659,,,,,, 13439,,,,, 9113,,,,,,,,,,,,,,,, 9749, 4734, 13863,,,,,,
, 13155,, 10397,,,,,,,,,,, 14339, 14920,,,,,,,,,,,, 8100,, 15439,,,,,,,,,,,,, 5858,,,, 6448,,,,, 5660,,,,,, 13440,,,,, 9114,,,,,,,,,,,,,,,, 9750, 4735, 13864,,,,,,
, 13156,, 10398,,,,,,,,,,, 14358, 14921,,,,,,,,,,,, 8125,, 15440,,,,,,,,,,,,, 6381,,,, 6468,,,,, 5661,,,,,, 13441,,,,, 9115,,,,,,,,,,,,,,,, 9751, 4754, 13884,,,,,,
, 13157,, 10399,,,,,,,,,,, 14359, 14940,,,,,,,,,,,, ,, 15441,,,,,,,,,,,,, 6405,,,, 6469,,,,, 5683,,,,,, 13442,,,,, 9135,,,,,,,,,,,,,,,, 9752, 4755, 13885,,,,,,
, 13158,, 10401,,,,,,,,,,, 14360, 14941,,,,,,,,,,,,,, 15462,,,,,,,,,,,,, 6406,,,, 6470,,,,, 5684,,,,,, 13460,,,,, 9136,,,,,,,,,,,,,,,, 9753, 4756, 13886,,,,,,
, 13177,, 10421,,,,,,,,,,, 14361, 14942,,,,,,,,,,,,,, 15463,,,,,,,,,,,,, 6431,,,, 6471,,,,, 5685,,,,,, 13461,,,,, 9137,,,,,,,,,,,,,,,, 10178, 4757, 13887,,,,,,
, 13178,, 10422,,,,,,,,,,, 14362, 14943,,,,,,,,,,,,,, 15464,,,,,,,,,,,,, ,,,, 6472,,,,, 6157,,,,,, 13462,,,,, 9138,,,,,,,,,,,,,,,, 10179, 4758, 13888,,,,,,
, 13179,, 10423,,,,,,,,,,, 14363, 14944,,,,,,,,,,,,,, 15465,,,,,,,,,,,,,,,,, 6493,,,,, 6158,,,,,, 13463,,,,, 9139,,,,,,,,,,,,,,,, 10202, 4759, 13889,,,,,,
, 13180,, 10424,,,,,,,,,,, 14364, 14945,,,,,,,,,,,,,, 15466,,,,,,,,,,,,,,,,, 6494,,,,, 6159,,,,,, 13464,,,,, 9164,,,,,,,,,,,,,,,, 10203, 4760, 13908,,,,,,
, 13181,, 10425,,,,,,,,,,, 14383, 14946,,,,,,,,,,,,,, 15467,,,,,,,,,,,,,,,,, 6495,,,,, 6160,,,,,, 13465,,,,, 9711,,,,,,,,,,,,,,,, 10204, 4779, 13909,,,,,,
, 13182,, 10426,,,,,,,,,,, 14384, 14965,,,,,,,,,,,,,, 15488,,,,,,,,,,,,,,,,, 6496,,,,, 6182,,,,,, 13466,,,,, 9736,,,,,,,,,,,,,,,, 10205, 4780, 13910,,,,,,
, 13183,, 10445,,,,,,,,,,, 14385, 14966,,,,,,,,,,,,,, 15489,,,,,,,,,,,,,,,,, 6497,,,,, 6183,,,,,, 13467,,,,, 9737,,,,,,,,,,,,,,,, 10206, 4781, 13911,,,,,,
, 13184,, 10446,,,,,,,,,,, 14386, 14967,,,,,,,,,,,,,, 15490,,,,,,,,,,,,,,,,, 6519,,,,, 6184,,,,,, 13485,,,,, ,,,,,,,,,,,,,,,, 10227, 4782, 13912,,,,,,
, 13202,, 10447,,,,,,,,,,, 14387, 14968,,,,,,,,,,,,,, 15491,,,,,,,,,,,,,,,,, 6520,,,,, 6185,,,,,, 13486,,,,,,,,,,,,,,,,,,,,, 10228, 4783, 13913,,,,,,
, 13203,, 10448,,,,,,,,,,, 14388, 14969,,,,,,,,,,,,,, 15492,,,,,,,,,,,,,,,,, 6521,,,,, 6186,,,,,, 13487,,,,,,,,,,,,,,,,,,,,, 10229, 4784, 13914,,,,,,
, 13204,, 10449,,,,,,,,,,, 14408, 14970,,,,,,,,,,,,,, 15514,,,,,,,,,,,,,,,,, 6545,,,,, 6207,,,,,, 13488,,,,,,,,,,,,,,,,,,,,, 10230, 4785, 13915,,,,,,
, 13205,, 10450,,,,,,,,,,, 14409, 14971,,,,,,,,,,,,,, 15515,,,,,,,,,,,,,,,,, 6546,,,,, 6208,,,,,, 13489,,,,,,,,,,,,,,,,,,,,, 10231, 4805, 13932,,,,,,
, 13206,, 10469,,,,,,,,,,, 14410, 14990,,,,,,,,,,,,,, 15516,,,,,,,,,,,,,,,,, 6570,,,,, 6209,,,,,, 13490,,,,,,,,,,,,,,,,,,,,, 10232, 4806, 13933,,,,,,
, 13207,, 10470,,,,,,,,,,, 14411, 14991,,,,,,,,,,,,,, 15517,,,,,,,,,,,,,,,,, 6995,,,,, 6210,,,,,, 13491,,,,,,,,,,,,,,,,,,,,, 10251, 4807, 13934,,,,,,
, 13208,, 10471,,,,,,,,,,, 14412, 14992,,,,,,,,,,,,,, 15539,,,,,,,,,,,,,,,,, 6996,,,,, 6211,,,,,, 13492,,,,,,,,,,,,,,,,,,,,, 10252, 4808, 13935,,,,,,
, 13209,, 10472,,,,,,,,,,, 14434, 14993,,,,,,,,,,,,,, 15540,,,,,,,,,,,,,,,,, 7018,,,,, 6232,,,,,, 13511,,,,,,,,,,,,,,,,,,,,, 10253, 4809, 13936,,,,,,
, 13226,, 10473,,,,,,,,,,, 14435, 14994,,,,,,,,,,,,,, 15541,,,,,,,,,,,,,,,,, 7019,,,,, 6233,,,,,, 13512,,,,,,,,,,,,,,,,,,,,, 10254, 4810, 13937,,,,,,
, 13227,, 10474,,,,,,,,,,, 14436, 14995,,,,,,,,,,,,,, 15565,,,,,,,,,,,,,,,,, 7020,,,,, 6234,,,,,, 13513,,,,,,,,,,,,,,,,,,,,, 10255, 4831, 13938,,,,,,
, 13228,, 10475,,,,,,,,,,, 14437, 14996,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,, 7021,,,,, 6235,,,,,, 13514,,,,,,,,,,,,,,,,,,,,, 10256, 4832, 13939,,,,,,
, 13229,, 10494,,,,,,,,,,, 14762, 15016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7022,,,,, 6236,,,,,, 13515,,,,,,,,,,,,,,,,,,,,, 10257, 4834, 13956,,,,,,
, 13230,, 10495,,,,,,,,,,, 14786, 15017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7043,,,,, 6259,,,,,, 13516,,,,,,,,,,,,,,,,,,,,, 10276, 5309, 13957,,,,,,
, 13231,, 10496,,,,,,,,,,, 14787, 15018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7044,,,,, 6260,,,,,, 13539,,,,,,,,,,,,,,,,,,,,, 10277, 5330, 13958,,,,,,
, 13232,, 10497,,,,,,,,,,, 14810, 15019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7045,,,,, 6283,,,,,, 13540,,,,,,,,,,,,,,,,,,,,, 10278, 5331, 13959,,,,,,
, 13233,, 10498,,,,,,,,,,, 14811, 15020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7046,,,,, 6284,,,,,, 13940,,,,,,,,,,,,,,,,,,,,, 10279, 5332, 13960,,,,,,
, 13234,, 10499,,,,,,,,,,, 14812, 15042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7047,,,,, 6285,,,,,, 13965,,,,,,,,,,,,,,,,,,,,, 10280, 5333, 13961,,,,,,
, 13251,, 10500,,,,,,,,,,, 14834, 15043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7069,,,,, 6309,,,,,, 13966,,,,,,,,,,,,,,,,,,,,, 10281, 5334, 13962,,,,,,
, 13252,, 10519,,,,,,,,,,, 14835, 15044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7070,,,,, 6808,,,,,, 13967,,,,,,,,,,,,,,,,,,,,, 10282, 5355, 13963,,,,,,
, 13253,, 10520,,,,,,,,,,, 14836, 15045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7071,,,,, 6832,,,,,, 13989,,,,,,,,,,,,,,,,,,,,, 10300, 5356, 13964,,,,,,
, 13254,, 10521,,,,,,,,,,, 14837, 15067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7072,,,,, 6833,,,,,, 13990,,,,,,,,,,,,,,,,,,,,, 10301, 5357, 13981,,,,,,
, 13255,, 10522,,,,,,,,,,, 14838, 15068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7093,,,,, 6834,,,,,, 13991,,,,,,,,,,,,,,,,,,,,, 10302, 5358, 13982,,,,,,
, 13256,, 10523,,,,,,,,,,, 14860, 15069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7094,,,,, 6835,,,,,, 13992,,,,,,,,,,,,,,,,,,,,, 10303, 5359, 13983,,,,,,
, 13257,, 10524,,,,,,,,,,, 14861, 15070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7095,,,,, 6858,,,,,, 14013,,,,,,,,,,,,,,,,,,,,, 10304, 5379, 13984,,,,,,
, 13258,, 10525,,,,,,,,,,, 14862, 15093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7096,,,,, 6859,,,,,, 14014,,,,,,,,,,,,,,,,,,,,, 10305, 5380, 13985,,,,,,
, 13276,, 10545,,,,,,,,,,, 14863, 15542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7118,,,,, 6860,,,,,, 14015,,,,,,,,,,,,,,,,,,,,, 10306, 5381, 13986,,,,,,
, 13277,, 10546,,,,,,,,,,, 14885, 15543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7119,,,,, 6884,,,,,, 14016,,,,,,,,,,,,,,,,,,,,, 10307, 5382, 13987,,,,,,
, 13278,, 10547,,,,,,,,,,, 14886, 15544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7120,,,,, 7458,,,,,, 14017,,,,,,,,,,,,,,,,,,,,, 10324, 5383, 13988,,,,,,
, 13279,, 10548,,,,,,,,,,, 14887, 15545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7121,,,,, 7459,,,,,, 14038,,,,,,,,,,,,,,,,,,,,, 10325, 5384, 14006,,,,,,
, 13280,, 10549,,,,,,,,,,, 14888, 15566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7144,,,,, 7483,,,,,, 14039,,,,,,,,,,,,,,,,,,,,, 10326, 5405, 14007,,,,,,
, 13281,, 10550,,,,,,,,,,, 14910, 15567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7145,,,,, 7484,,,,,, 14040,,,,,,,,,,,,,,,,,,,,, 10327, 5406, 14008,,,,,,
, 13282,, 11022,,,,,,,,,,, 14911, 15568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7170,,,,, ,,,,,, 14041,,,,,,,,,,,,,,,,,,,,, 10328, 5407, 14009,,,,,,
, 13283,, 11023,,,,,,,,,,, 14912, 15569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7620,,,,,,,,,,, 14042,,,,,,,,,,,,,,,,,,,,, 10329, 5408, 14010,,,,,,
, 13305,, 11024,,,,,,,,,,, 14913, 15570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7621,,,,,,,,,,, 14062,,,,,,,,,,,,,,,,,,,,, 10330, 5409, 14011,,,,,,
, 13306,, 11047,,,,,,,,,,, 14914, 15571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7643,,,,,,,,,,, 14063,,,,,,,,,,,,,,,,,,,,, 10331, 5431, 14012,,,,,,
, 13307,, 11048,,,,,,,,,,, 14935, 15590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7644,,,,,,,,,,, 14064,,,,,,,,,,,,,,,,,,,,, 10348, 5432, 14031,,,,,,
, 13331,, 11049,,,,,,,,,,, 14936, 15591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7645,,,,,,,,,,, 14065,,,,,,,,,,,,,,,,,,,,, 10349, 5433, 14032,,,,,,
, 13753,, 11050,,,,,,,,,,, 14937, 15592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7646,,,,,,,,,,, 14066,,,,,,,,,,,,,,,,,,,,, 10350, 5434, 14033,,,,,,
, 13754,, 11051,,,,,,,,,,, 14938, 15593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7668,,,,,,,,,,, 14086,,,,,,,,,,,,,,,,,,,,, 10351, 6030, 14034,,,,,,
, 13755,, 11071,,,,,,,,,,, 14939, 15594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7669,,,,,,,,,,, 14087,,,,,,,,,,,,,,,,,,,,, 10352, 6031, 14035,,,,,,
, 13756,, 11072,,,,,,,,,,, 14959, 15595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7670,,,,,,,,,,, 14088,,,,,,,,,,,,,,,,,,,,, 10353, 6032, 14036,,,,,,
, 13757,, 11073,,,,,,,,,,, 14960, 15596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7671,,,,,,,,,,, 14089,,,,,,,,,,,,,,,,,,,,, 10354, 6033, 14037,,,,,,
, 13778,, 11074,,,,,,,,,,, 14961, 15616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7694,,,,,,,,,,, 14090,,,,,,,,,,,,,,,,,,,,, 10355, 6034, 14056,,,,,,
, 13779,, 11075,,,,,,,,,,, 14962, 15617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7695,,,,,,,,,,, 14091,,,,,,,,,,,,,,,,,,,,, 10374, 14081, 14057,,,,,,
, 13780,, 11095,,,,,,,,,,, 14963, 15618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7718,,,,,,,,,,, 14111,,,,,,,,,,,,,,,,,,,,, 10375, 14082, 14058,,,,,,
, 13781,, 11096,,,,,,,,,,, 14964, 15619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7719,,,,,,,,,,, 14112,,,,,,,,,,,,,,,,,,,,, 10376, 14106, 14059,,,,,,
, 13782,, 11097,,,,,,,,,,, 14983, 15620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 7720,,,,,,,,,,, 14113,,,,,,,,,,,,,,,,,,,,, 10377, 14107, 14060,,,,,,
